order_id,customer_id,order_amount,order_year,channel
8834,4071,41.61,2022,Online
8835,3562,216.17,2022,Online
8836,344,49.66,2021,In-Store
8837,1193,295.72,2019,In-Store
8838,1933,167.19,2023,Online
8839,703,544.06,2024,In-Store
8840,1899,414.06,2022,In-Store
8841,3594,225.61,2020,Online
8842,199,579.89,2022,Online
8843,3233,122.35,2019,In-Store
8844,2823,75.52,2022,In-Store
8845,4485,156.59,2019,In-Store
8846,474,154.39,2019,In-Store
8847,4861,163.3,2023,Online
8848,1655,194.54,2023,In-Store
8849,592,33.54,2024,In-Store
8850,1849,96.48,2024,In-Store
8851,3042,121.62,2022,Online
8852,168,571.21,2024,In-Store
8853,4380,119.9,2023,In-Store
8854,3271,129.79,2020,Online
8855,4008,307.49,2021,Online
8856,4011,158.11,2024,In-Store
8857,4987,673.08,2022,In-Store
8858,3849,328.77,2024,Online
8859,2182,293.96,2023,In-Store
8860,1655,39.9,2020,Online
8861,4218,234.94,2021,In-Store
8862,833,205.91,2024,Online
8863,1022,375.13,2020,Online
8864,1994,299.54,2024,Online
8865,3493,265.58,2022,Online
8866,895,243.76,2021,In-Store
8867,1516,120.22,2024,In-Store
8868,3671,75.89,2023,Online
8869,289,250.17,2019,In-Store
8870,1077,79.74,2024,Online
8871,1372,193.41,2023,In-Store
8872,1075,506.27,2024,In-Store
8873,4935,576.3,2024,In-Store
8874,2960,157.45,2019,In-Store
8875,40,397.71,2020,Online
8876,4275,190.68,2024,In-Store
8877,3623,76.09,2019,Online
8878,183,192.74,2019,In-Store
8879,1760,836.54,2020,In-Store
8880,1770,285.05,2024,In-Store
8881,4801,90.37,2024,Online
8882,497,247.5,2020,In-Store
8883,597,338.89,2019,In-Store
8884,2509,394.36,2019,Online
8885,3827,155.56,2022,Online
8886,4570,586.44,2023,In-Store
8887,685,175.8,2021,Online
8888,319,249.71,2020,In-Store
8889,3627,41.5,2020,Online
8890,1436,477.79,2019,In-Store
8891,2404,62.67,2020,Online
8892,2665,321.13,2023,In-Store
8893,4325,130.16,2024,In-Store
8894,729,63.22,2022,Online
8895,1288,137.23,2024,Online
8896,4002,39.22,2024,In-Store
8897,561,106.07,2022,In-Store
8898,1376,116.56,2019,Online
8899,1466,66.08,2024,Online
8900,2507,240.13,2024,In-Store
8901,3887,183.4,2019,In-Store
8902,25,239.25,2021,In-Store
8903,1155,120.13,2023,In-Store
8904,4466,160.72,2020,In-Store
8905,1460,59.02,2019,Online
8906,4707,110.22,2021,Online
8907,1221,62.68,2022,In-Store
8908,2157,145.99,2020,In-Store
8909,3292,110.2,2024,Online
8910,720,320.95,2022,In-Store
8911,1106,342.17,2022,In-Store
8912,3770,218.6,2023,In-Store
8913,2480,334.79,2019,In-Store
8914,1921,233.89,2019,In-Store
8915,3080,124.07,2019,Online
8916,4732,202.8,2022,In-Store
8917,3170,523.17,2021,Online
8918,3173,376.77,2023,In-Store
8919,3331,194.26,2023,Online
8920,4452,38.67,2022,Online
8921,2059,639.38,2019,In-Store
8922,3322,169.99,2024,In-Store
8923,1871,411.82,2021,In-Store
8924,3622,188.93,2019,Online
8925,1146,454.49,2023,In-Store
8926,3992,238.37,2021,Online
8927,3374,42.62,2020,In-Store
8928,125,156.1,2020,Online
8929,312,240.81,2022,In-Store
8930,775,220.18,2020,In-Store
8931,2921,376.39,2024,In-Store
8932,1832,238.49,2023,Online
8933,694,197.63,2023,Online
8934,1377,73.33,2020,Online
8935,990,598.79,2022,In-Store
8936,2847,151.34,2022,In-Store
8937,1753,117.19,2021,In-Store
8938,2960,81.32,2020,Online
8939,2454,106.49,2020,Online
8940,3044,355.0,2024,In-Store
8941,1717,52.96,2023,In-Store
8942,1627,138.58,2020,In-Store
8943,3089,27.91,2019,In-Store
8944,3332,95.98,2022,Online
8945,4029,114.46,2024,In-Store
8946,890,104.84,2022,In-Store
8947,1379,81.08,2024,In-Store
8948,4585,489.07,2024,Online
8949,4276,114.68,2021,Online
8950,1708,343.51,2020,In-Store
8951,2365,128.2,2022,Online
8952,232,63.07,2020,Online
8953,1813,304.96,2023,Online
8954,1613,405.55,2022,In-Store
8955,4427,62.44,2020,Online
8956,4657,282.8,2020,In-Store
8957,2997,151.51,2024,In-Store
8958,248,662.28,2021,In-Store
8959,4379,381.82,2022,In-Store
8960,2080,533.58,2019,Online
8961,3742,129.75,2024,Online
8962,4626,555.82,2022,In-Store
8963,4477,328.07,2023,Online
8964,63,215.7,2020,Online
8965,4224,304.69,2022,Online
8966,1552,80.04,2020,In-Store
8967,3006,217.34,2021,In-Store
8968,3323,150.43,2021,In-Store
8969,295,409.78,2022,In-Store
8970,4275,19.88,2021,Online
8971,4325,212.9,2024,Online
8972,883,135.78,2020,Online
8973,394,590.98,2023,Online
8974,2740,169.21,2024,In-Store
8975,3468,155.68,2022,Online
8976,4168,215.24,2023,Online
8977,4414,310.76,2021,Online
8978,3971,35.65,2021,In-Store
8979,4691,57.88,2020,In-Store
8980,4475,593.14,2024,Online
8981,4232,222.81,2024,In-Store
8982,2778,885.57,2022,In-Store
8983,3693,89.14,2024,In-Store
8984,1402,284.41,2022,Online
8985,906,225.51,2019,Online
8986,530,482.12,2020,In-Store
8987,4619,47.54,2022,In-Store
8988,3722,595.77,2023,In-Store
8989,387,209.5,2021,Online
8990,2622,180.34,2023,In-Store
8991,573,280.39,2024,In-Store
8992,644,173.46,2021,Online
8993,4072,214.83,2020,In-Store
8994,1293,438.32,2022,Online
8995,3596,79.52,2021,In-Store
8996,4643,273.58,2020,In-Store
8997,2486,280.35,2023,Online
8998,555,617.83,2021,Online
8999,2159,146.49,2024,Online
9000,3394,8.11,2022,In-Store
9001,2575,129.23,2024,Online
9002,2225,101.9,2023,Online
9003,3610,545.13,2020,Online
9004,4720,5.73,2023,Online
9005,1989,394.47,2021,Online
9006,944,251.23,2024,Online
9007,4569,60.27,2024,In-Store
9008,994,262.53,2019,Online
9009,3460,29.93,2019,Online
9010,1122,321.66,2022,In-Store
9011,3447,176.44,2020,In-Store
9012,4266,17.35,2022,In-Store
9013,56,55.25,2021,In-Store
9014,1757,329.21,2020,Online
9015,658,637.17,2019,In-Store
9016,260,649.66,2023,Online
9017,4737,406.27,2023,Online
9018,2610,41.53,2021,Online
9019,3910,452.54,2021,In-Store
9020,404,704.71,2020,In-Store
9021,795,541.37,2019,Online
9022,1562,252.47,2023,In-Store
9023,1184,70.29,2020,In-Store
9024,2642,437.18,2024,In-Store
9025,2665,188.43,2024,Online
9026,4810,186.88,2024,Online
9027,3608,196.6,2020,In-Store
9028,1958,199.0,2020,In-Store
9029,2094,64.7,2022,In-Store
9030,1753,145.03,2020,In-Store
9031,5000,594.6,2024,Online
9032,3563,193.79,2020,Online
9033,1695,137.39,2024,Online
9034,856,88.48,2024,Online
9035,1296,84.53,2020,Online
9036,4756,330.42,2020,Online
9037,3622,246.84,2022,In-Store
9038,4207,227.68,2021,Online
9039,1039,322.08,2024,In-Store
9040,4597,395.65,2022,In-Store
9041,4514,203.91,2020,Online
9042,4371,357.57,2021,Online
9043,3448,115.04,2022,In-Store
9044,3433,436.76,2019,In-Store
9045,3749,169.93,2019,Online
9046,2242,645.4,2020,In-Store
9047,3531,189.35,2020,In-Store
9048,4895,72.39,2023,Online
9049,1964,249.47,2019,Online
9050,3016,180.06,2021,In-Store
9051,3568,55.09,2021,Online
9052,3871,666.35,2024,In-Store
9053,4865,172.68,2024,Online
9054,1485,54.5,2023,In-Store
9055,4235,177.11,2019,In-Store
9056,4957,117.43,2022,Online
9057,2340,133.8,2022,Online
9058,335,268.25,2021,Online
9059,1859,101.87,2022,Online
9060,1208,393.12,2020,Online
9061,925,114.13,2020,In-Store
9062,2946,84.9,2023,Online
9063,4440,215.71,2022,Online
9064,4753,39.93,2023,Online
9065,3586,177.16,2019,Online
9066,4357,158.35,2022,In-Store
9067,4028,143.51,2021,Online
9068,4265,66.05,2021,Online
9069,4756,101.69,2019,In-Store
9070,4296,395.77,2020,In-Store
9071,4678,85.03,2020,Online
9072,4662,449.08,2020,In-Store
9073,3843,339.85,2022,In-Store
9074,2399,160.84,2023,Online
9075,28,457.72,2019,Online
9076,3951,277.29,2024,Online
9077,1899,166.06,2022,In-Store
9078,4728,93.74,2021,In-Store
9079,2428,186.4,2023,Online
9080,1626,561.59,2023,In-Store
9081,2576,183.91,2022,In-Store
9082,2037,659.56,2021,Online
9083,1311,132.23,2023,Online
9084,3356,372.36,2022,Online
9085,3721,555.68,2021,Online
9086,4903,150.38,2024,In-Store
9087,2275,94.73,2022,In-Store
9088,2075,10.36,2024,In-Store
9089,89,166.77,2021,In-Store
9090,3805,318.5,2019,Online
9091,122,91.67,2024,In-Store
9092,4962,123.95,2020,In-Store
9093,33,247.25,2022,In-Store
9094,4699,357.02,2022,In-Store
9095,696,243.94,2022,In-Store
9096,3842,86.55,2022,Online
9097,525,124.05,2019,In-Store
9098,247,93.55,2024,Online
9099,3927,229.16,2020,In-Store
9100,3102,112.67,2024,Online
9101,2097,97.72,2020,In-Store
9102,1963,93.62,2023,Online
9103,2960,616.64,2019,In-Store
9104,2228,239.6,2020,Online
9105,1394,477.7,2020,In-Store
9106,1908,450.29,2021,Online
9107,2024,462.08,2024,In-Store
9108,4834,401.73,2021,Online
9109,2479,667.23,2019,Online
9110,4460,233.89,2019,Online
9111,982,238.31,2020,In-Store
9112,3224,245.28,2021,Online
9113,227,42.31,2021,Online
9114,1267,122.84,2020,Online
9115,2058,413.71,2020,In-Store
9116,2252,168.89,2023,In-Store
9117,2942,408.42,2022,In-Store
9118,157,184.06,2024,In-Store
9119,2074,557.14,2019,In-Store
9120,4064,489.76,2019,In-Store
9121,761,89.4,2023,In-Store
9122,774,46.65,2021,Online
9123,1553,61.29,2024,In-Store
9124,958,45.01,2022,In-Store
9125,254,276.33,2021,In-Store
9126,1570,259.69,2023,Online
9127,3219,262.46,2023,In-Store
9128,4214,231.32,2023,Online
9129,3237,300.26,2019,Online
9130,4646,84.89,2019,In-Store
9131,4966,606.82,2021,In-Store
9132,808,314.63,2024,In-Store
9133,4917,74.68,2020,In-Store
9134,1782,110.25,2019,Online
9135,1222,277.45,2024,Online
9136,3664,521.75,2022,Online
9137,3201,109.25,2022,In-Store
9138,880,87.17,2022,In-Store
9139,1,386.27,2023,Online
9140,167,401.21,2021,In-Store
9141,2064,172.35,2023,In-Store
9142,2705,92.09,2022,Online
9143,112,132.21,2022,Online
9144,3440,669.72,2023,In-Store
9145,1126,378.61,2022,Online
9146,2642,306.96,2022,In-Store
9147,1430,174.74,2021,In-Store
9148,2044,430.58,2022,In-Store
9149,4603,107.48,2023,Online
9150,1635,151.37,2023,Online
9151,671,137.11,2020,In-Store
9152,3112,133.99,2022,In-Store
9153,1691,57.99,2020,Online
9154,3958,31.84,2024,In-Store
9155,965,176.13,2023,Online
9156,281,522.87,2020,Online
9157,4447,417.25,2024,Online
9158,1967,261.86,2022,Online
9159,2809,196.28,2019,Online
9160,1965,697.01,2021,In-Store
9161,4824,288.06,2024,Online
9162,3391,127.44,2022,Online
9163,823,202.58,2020,Online
9164,1438,488.69,2020,Online
9165,2062,31.04,2024,Online
9166,3866,443.63,2020,Online
9167,4295,197.52,2024,In-Store
9168,4774,171.52,2023,In-Store
9169,4037,107.4,2022,In-Store
9170,1465,256.49,2020,Online
9171,78,271.67,2019,In-Store
9172,2160,208.9,2022,Online
9173,4631,115.45,2023,Online
9174,3188,308.51,2022,In-Store
9175,1166,536.24,2024,Online
9176,790,517.02,2024,Online
9177,1564,126.06,2023,In-Store
9178,1323,118.74,2023,In-Store
9179,1503,222.31,2021,In-Store
9180,1492,68.23,2021,Online
9181,1660,284.61,2019,Online
9182,1316,124.38,2020,Online
9183,3063,108.35,2022,In-Store
9184,125,423.63,2020,In-Store
9185,3063,75.49,2022,In-Store
9186,519,316.96,2019,In-Store
9187,2071,30.39,2019,Online
9188,4258,584.35,2022,Online
9189,2677,204.98,2023,In-Store
9190,2554,52.03,2021,Online
9191,4978,198.01,2022,Online
9192,3936,642.17,2023,Online
9193,1045,67.81,2022,Online
9194,1788,319.47,2022,In-Store
9195,3536,243.37,2024,Online
9196,4579,122.49,2022,In-Store
9197,1967,207.71,2022,Online
9198,2357,207.4,2022,In-Store
9199,4970,25.46,2023,In-Store
9200,2251,95.82,2019,In-Store
9201,3488,138.9,2024,In-Store
9202,142,511.89,2021,In-Store
9203,1004,783.68,2021,Online
9204,2155,51.96,2023,In-Store
9205,2015,351.77,2023,Online
9206,4625,46.69,2022,Online
9207,3609,677.05,2019,In-Store
9208,969,265.62,2024,In-Store
9209,3926,169.75,2019,Online
9210,3959,137.93,2020,Online
9211,2736,194.58,2019,In-Store
9212,805,107.18,2022,Online
9213,1335,153.35,2020,In-Store
9214,3985,68.57,2023,In-Store
9215,668,292.05,2022,In-Store
9216,385,141.63,2024,In-Store
9217,3125,218.04,2024,Online
9218,1609,467.39,2024,Online
9219,3255,318.74,2020,In-Store
9220,3441,92.25,2022,In-Store
9221,2749,298.67,2023,Online
9222,13,228.44,2020,In-Store
9223,3008,24.09,2022,Online
9224,2208,302.98,2021,Online
9225,4168,204.43,2023,Online
9226,2146,131.45,2020,Online
9227,1866,326.9,2021,In-Store
9228,101,104.13,2021,In-Store
9229,4080,305.68,2020,Online
9230,4377,481.41,2019,In-Store
9231,4979,77.2,2019,Online
9232,1313,294.14,2022,In-Store
9233,2797,8.97,2020,In-Store
9234,4705,177.82,2020,In-Store
9235,450,234.72,2021,In-Store
9236,3440,126.95,2021,Online
9237,3502,190.28,2024,In-Store
9238,3168,129.35,2021,Online
9239,121,80.88,2023,In-Store
9240,3438,360.54,2019,In-Store
9241,3857,48.49,2022,Online
9242,1076,265.61,2022,In-Store
9243,4414,145.55,2020,Online
9244,2723,190.16,2021,In-Store
9245,702,255.57,2020,In-Store
9246,3349,431.48,2019,In-Store
9247,3669,128.09,2023,Online
9248,3266,69.33,2019,In-Store
9249,21,199.87,2020,In-Store
9250,2447,201.31,2021,In-Store
9251,2250,560.44,2020,Online
9252,2514,72.68,2021,In-Store
9253,3223,317.61,2021,In-Store
9254,4992,241.21,2024,Online
9255,1183,408.82,2020,In-Store
9256,2358,69.93,2023,In-Store
9257,2552,184.93,2024,In-Store
9258,2074,457.04,2020,In-Store
9259,66,20.05,2019,In-Store
9260,4359,58.29,2019,Online
9261,472,304.73,2022,Online
9262,2215,51.57,2019,In-Store
9263,3226,196.1,2024,Online
9264,343,90.65,2019,Online
9265,718,235.42,2020,Online
9266,2461,640.97,2020,In-Store
9267,3737,110.26,2023,Online
9268,3256,98.18,2019,Online
9269,3266,435.39,2023,In-Store
9270,4090,74.93,2023,Online
9271,2531,53.61,2019,Online
9272,3633,87.24,2020,Online
9273,1056,280.27,2021,Online
9274,15,91.92,2021,Online
9275,3390,245.71,2021,Online
9276,3315,308.56,2023,In-Store
9277,17,149.56,2021,Online
9278,2582,142.02,2024,Online
9279,1780,185.82,2022,In-Store
9280,1950,662.3,2022,Online
9281,81,127.06,2024,In-Store
9282,3080,194.19,2023,Online
9283,1019,555.88,2020,Online
9284,780,587.48,2019,In-Store
9285,1825,117.43,2023,Online
9286,3865,74.11,2021,Online
9287,2470,365.45,2019,In-Store
9288,2514,180.89,2024,In-Store
9289,2131,544.74,2020,In-Store
9290,325,43.66,2021,Online
9291,3491,74.07,2024,Online
9292,677,197.09,2022,In-Store
9293,2012,214.41,2022,Online
9294,4889,102.39,2023,In-Store
9295,3617,225.21,2020,Online
9296,3134,384.06,2023,Online
9297,2705,205.59,2024,In-Store
9298,1195,378.7,2020,In-Store
9299,3076,147.07,2023,Online
9300,905,416.73,2019,Online
9301,4598,273.26,2023,In-Store
9302,4895,85.42,2019,Online
9303,2905,269.32,2020,In-Store
9304,3301,195.3,2019,Online
9305,1124,224.14,2019,Online
9306,4317,193.86,2023,Online
9307,3058,119.72,2019,Online
9308,2271,244.95,2021,In-Store
9309,2725,204.96,2021,Online
9310,2259,63.71,2020,In-Store
9311,3863,293.98,2021,In-Store
9312,931,31.77,2023,Online
9313,3647,320.32,2019,In-Store
9314,4982,73.62,2019,Online
9315,4358,76.58,2020,In-Store
9316,1272,53.05,2019,In-Store
9317,3813,780.23,2019,Online
9318,798,477.68,2019,In-Store
9319,3135,122.19,2020,Online
9320,3464,217.49,2021,Online
9321,2588,285.27,2024,Online
9322,417,80.84,2021,In-Store
9323,4134,9.3,2022,Online
9324,2356,122.38,2023,In-Store
9325,4942,62.96,2022,Online
9326,898,116.71,2020,In-Store
9327,53,215.54,2020,In-Store
9328,606,31.63,2024,Online
9329,3678,164.9,2021,In-Store
9330,4548,175.44,2024,In-Store
9331,461,263.6,2024,Online
9332,775,209.47,2019,Online
9333,4031,229.44,2022,Online
9334,3328,187.39,2020,Online
9335,3323,288.67,2023,In-Store
9336,2695,257.9,2022,In-Store
9337,3519,53.05,2023,In-Store
9338,485,369.95,2024,In-Store
9339,4188,161.24,2023,In-Store
9340,1188,395.41,2021,In-Store
9341,3728,223.3,2021,Online
9342,3997,400.71,2023,In-Store
9343,2993,342.37,2022,Online
9344,1710,87.73,2021,Online
9345,1990,102.09,2022,Online
9346,4274,442.79,2021,In-Store
9347,4346,309.33,2019,Online
9348,4861,460.4,2020,Online
9349,3639,76.93,2019,In-Store
9350,2715,131.67,2019,Online
9351,4187,162.32,2020,Online
9352,339,266.74,2021,Online
9353,1662,109.64,2021,Online
9354,4265,365.85,2019,Online
9355,3695,235.17,2021,Online
9356,4876,235.21,2023,In-Store
9357,170,240.21,2023,Online
9358,4234,161.0,2021,In-Store
9359,3100,249.99,2023,In-Store
9360,4615,298.22,2020,In-Store
9361,3013,137.77,2019,In-Store
9362,2611,109.74,2021,Online
9363,2474,177.45,2024,Online
9364,3762,178.9,2019,Online
9365,2689,336.54,2020,Online
9366,4805,143.21,2019,In-Store
9367,1291,357.38,2021,In-Store
9368,2036,409.77,2020,Online
9369,107,186.69,2024,In-Store
9370,2608,230.91,2020,Online
9371,2186,352.87,2023,Online
9372,1689,452.09,2021,In-Store
9373,6,213.08,2020,In-Store
9374,523,114.86,2020,In-Store
9375,3344,348.47,2024,In-Store
9376,3896,189.16,2024,Online
9377,66,102.16,2019,Online
9378,3411,453.55,2023,In-Store
9379,2982,240.01,2019,Online
9380,4594,484.88,2020,In-Store
9381,2816,328.97,2020,Online
9382,2018,193.62,2019,Online
9383,1743,382.51,2019,In-Store
9384,3510,349.82,2020,In-Store
9385,4082,91.47,2020,Online
9386,3535,324.11,2023,In-Store
9387,2783,619.43,2020,In-Store
9388,363,196.78,2024,Online
9389,3282,348.46,2020,Online
9390,1635,709.93,2021,Online
9391,525,165.47,2022,Online
9392,4927,254.13,2022,Online
9393,1723,243.12,2020,Online
9394,420,220.74,2023,Online
9395,4229,702.91,2021,Online
9396,3865,59.53,2020,In-Store
9397,1068,200.34,2021,Online
9398,1401,185.45,2019,Online
9399,1420,189.04,2023,Online
9400,3134,93.37,2022,Online
9401,3637,419.94,2021,In-Store
9402,4003,323.94,2024,Online
9403,630,121.18,2024,Online
9404,4417,144.45,2020,Online
9405,1835,83.07,2019,In-Store
9406,4132,157.58,2023,In-Store
9407,2354,252.33,2024,Online
9408,3056,66.42,2021,Online
9409,2941,171.25,2019,Online
9410,12,45.12,2024,Online
9411,2131,130.95,2021,Online
9412,3104,262.58,2021,In-Store
9413,1432,164.69,2021,In-Store
9414,3158,63.39,2023,In-Store
9415,1435,252.54,2023,In-Store
9416,957,188.71,2022,Online
9417,3859,129.76,2021,Online
9418,4809,159.69,2019,Online
9419,3635,161.7,2024,Online
9420,3904,103.05,2020,In-Store
9421,241,435.62,2021,Online
9422,1956,472.71,2022,In-Store
9423,2013,18.27,2024,In-Store
9424,4992,201.31,2024,In-Store
9425,4066,529.79,2023,Online
9426,2804,149.28,2022,Online
9427,3904,385.78,2022,Online
9428,1025,335.34,2021,Online
9429,601,100.45,2021,In-Store
9430,2330,191.66,2019,Online
9431,2699,207.82,2019,Online
9432,4695,133.91,2022,In-Store
9433,3027,286.84,2019,In-Store
9434,1143,338.86,2024,In-Store
9435,1012,227.93,2019,Online
9436,1104,361.01,2020,In-Store
9437,1647,232.88,2019,In-Store
9438,1701,205.73,2022,In-Store
9439,219,37.36,2021,In-Store
9440,3589,69.03,2023,Online
9441,727,592.01,2021,Online
9442,4614,307.83,2022,Online
9443,812,519.74,2023,Online
9444,4910,182.08,2024,In-Store
9445,4710,849.11,2020,Online
9446,4522,197.31,2022,In-Store
9447,1584,183.3,2022,Online
9448,4038,43.66,2024,Online
9449,883,365.57,2022,In-Store
9450,432,513.93,2021,In-Store
9451,4035,684.37,2024,In-Store
9452,948,214.09,2023,In-Store
9453,3908,117.73,2020,In-Store
9454,1668,191.71,2019,In-Store
9455,2983,303.06,2023,In-Store
9456,2540,166.17,2022,In-Store
9457,2114,185.65,2022,Online
9458,391,206.91,2022,Online
9459,83,216.88,2022,In-Store
9460,1003,72.44,2020,Online
9461,481,251.34,2021,Online
9462,777,108.17,2023,In-Store
9463,4090,231.68,2020,Online
9464,1755,50.9,2020,In-Store
9465,1249,451.05,2020,Online
9466,1137,210.52,2020,Online
9467,2700,179.49,2020,In-Store
9468,3257,416.01,2020,In-Store
9469,1536,303.17,2020,Online
9470,3245,165.11,2021,In-Store
9471,523,485.8,2021,Online
9472,1695,210.91,2024,In-Store
9473,2253,199.96,2020,Online
9474,4838,235.94,2022,In-Store
9475,3610,719.47,2019,Online
9476,278,45.44,2020,In-Store
9477,148,759.26,2023,In-Store
9478,4874,406.22,2023,Online
9479,4515,169.75,2020,In-Store
9480,2586,148.79,2021,Online
9481,3655,259.51,2024,In-Store
9482,3621,296.03,2023,In-Store
9483,2440,463.34,2021,Online
9484,940,200.75,2019,Online
9485,3710,200.92,2022,In-Store
9486,4338,23.64,2021,In-Store
9487,1224,141.24,2023,Online
9488,3364,597.26,2024,In-Store
9489,3024,311.75,2019,Online
9490,1818,307.77,2022,Online
9491,3373,153.21,2024,Online
9492,684,138.25,2024,In-Store
9493,1233,313.58,2021,In-Store
9494,3386,266.32,2022,Online
9495,617,314.55,2019,In-Store
9496,2074,231.39,2019,Online
9497,2911,266.65,2020,In-Store
9498,2018,69.41,2020,In-Store
9499,4224,649.79,2021,In-Store
9500,4509,158.22,2023,Online
9501,2185,238.09,2020,In-Store
9502,1358,26.12,2021,Online
9503,4667,135.91,2022,In-Store
9504,3064,225.46,2019,Online
9505,2469,301.83,2020,In-Store
9506,3921,36.01,2021,In-Store
9507,4237,225.14,2024,In-Store
9508,1940,464.79,2024,Online
9509,3857,280.8,2019,Online
9510,51,494.71,2022,Online
9511,2977,301.84,2020,Online
9512,1361,148.95,2020,Online
9513,3737,189.55,2022,Online
9514,3803,242.98,2024,In-Store
9515,3803,323.47,2023,Online
9516,366,338.33,2021,In-Store
9517,2956,163.93,2022,Online
9518,3046,161.27,2024,Online
9519,2004,141.95,2019,Online
9520,2902,58.59,2019,In-Store
9521,258,393.36,2023,In-Store
9522,3460,165.81,2022,In-Store
9523,45,87.57,2024,Online
9524,269,299.56,2021,Online
9525,1335,320.54,2022,Online
9526,672,73.01,2023,Online
9527,3639,457.48,2020,Online
9528,235,416.83,2024,Online
9529,3208,236.87,2022,Online
