order_id,customer_id,date_id,order_date,channel,order_amount,tax
11617,1733,20221218,2022-12-18,In-Store,20.33,1.42
11618,2002,20210926,2021-09-26,Online,29.44,2.06
11619,3572,20251006,2025-10-06,In-Store,32.99,2.31
11620,4465,20241106,2024-11-06,Online,24.52,1.72
11621,4456,20251011,2025-10-11,Online,17.11,1.2
11622,2866,20230218,2023-02-18,Online,45.04,3.15
11623,3136,20250308,2025-03-08,Online,43.37,3.04
11624,2662,20250927,2025-09-27,Online,31.23,2.19
11625,1846,20211210,2021-12-10,In-Store,21.48,1.5
11626,3683,20220113,2022-01-13,In-Store,14.5,1.02
11627,555,20250823,2025-08-23,Online,33.73,2.36
11628,4456,20250221,2025-02-21,Online,11.59,0.81
11629,1417,20250608,2025-06-08,Online,17.47,1.22
11630,1081,20210926,2021-09-26,Online,33.26,2.33
11631,1362,20220807,2022-08-07,In-Store,39.3,2.75
11632,4043,20251015,2025-10-15,Online,24.07,1.68
11633,1333,20231201,2023-12-01,Online,21.69,1.52
11634,3031,20240219,2024-02-19,Online,25.31,1.77
11635,1701,20250706,2025-07-06,In-Store,6.02,0.42
11636,3275,20250912,2025-09-12,In-Store,23.81,1.67
11637,2950,20221121,2022-11-21,Online,28.98,2.03
11638,4986,20241109,2024-11-09,Online,17.95,1.26
11639,1552,20221220,2022-12-20,Online,9.99,0.7
11640,1736,20210122,2021-01-22,Online,16.01,1.12
11641,982,20250405,2025-04-05,Online,25.94,1.82
11642,2304,20220129,2022-01-29,Online,33.29,2.33
11643,4173,20250403,2025-04-03,In-Store,27.29,1.91
11644,1044,20210510,2021-05-10,Online,29.62,2.07
11645,4809,20251220,2025-12-20,In-Store,29.6,2.07
11646,72,20250426,2025-04-26,Online,49.53,3.47
11647,4006,20241215,2024-12-15,Online,53.54,3.75
11648,3456,20240711,2024-07-11,In-Store,19.9,1.39
11649,4517,20230407,2023-04-07,Online,13.58,0.95
11650,2604,20250614,2025-06-14,Online,18.45,1.29
11651,3399,20240116,2024-01-16,Online,21.07,1.47
11652,250,20220222,2022-02-22,Online,26.73,1.87
11653,1970,20250608,2025-06-08,Online,22.98,1.61
11654,3836,20210605,2021-06-05,Online,50.74,3.55
11655,543,20250508,2025-05-08,In-Store,29.73,2.08
11656,3898,20250513,2025-05-13,Online,23.67,1.66
11657,1538,20230313,2023-03-13,Online,10.68,0.75
11658,1753,20250722,2025-07-22,In-Store,50.6,3.54
11659,3228,20231217,2023-12-17,In-Store,69.25,4.85
11660,394,20250923,2025-09-23,In-Store,34.25,2.4
11661,3117,20241116,2024-11-16,Online,24.22,1.7
11662,4568,20220802,2022-08-02,In-Store,12.3,0.86
11663,468,20231118,2023-11-18,Online,20.3,1.42
11664,1249,20241023,2024-10-23,Online,8.69,0.61
11665,74,20240118,2024-01-18,In-Store,22.24,1.56
11666,2588,20240520,2024-05-20,In-Store,23.78,1.66
11667,3648,20231104,2023-11-04,Online,18.06,1.26
11668,4632,20230205,2023-02-05,In-Store,38.62,2.7
11669,1825,20220219,2022-02-19,In-Store,15.86,1.11
11670,729,20231121,2023-11-21,In-Store,20.33,1.42
11671,146,20250419,2025-04-19,Online,87.2,6.1
11672,1617,20231226,2023-12-26,In-Store,33.22,2.33
11673,2559,20230415,2023-04-15,In-Store,43.95,3.08
11674,4492,20251104,2025-11-04,Online,21.17,1.48
11675,1073,20220911,2022-09-11,In-Store,14.18,0.99
11676,3894,20240421,2024-04-21,Online,28.68,2.01
11677,2392,20220908,2022-09-08,In-Store,15.36,1.08
11678,4331,20231118,2023-11-18,Online,36.3,2.54
11679,4304,20250517,2025-05-17,Online,31.65,2.22
11680,4280,20241102,2024-11-02,In-Store,59.27,4.15
11681,2001,20240704,2024-07-04,Online,27.77,1.94
11682,1717,20251209,2025-12-09,Online,37.72,2.64
11683,1026,20231201,2023-12-01,In-Store,45.14,3.16
11684,1125,20221115,2022-11-15,Online,38.7,2.71
11685,3066,20231106,2023-11-06,Online,26.17,1.83
11686,4811,20220807,2022-08-07,In-Store,57.82,4.05
11687,3015,20241110,2024-11-10,In-Store,55.16,3.86
11688,2057,20230114,2023-01-14,Online,14.57,1.02
11689,1194,20240901,2024-09-01,Online,56.55,3.96
11690,3250,20240803,2024-08-03,In-Store,14.56,1.02
11691,1044,20240912,2024-09-12,In-Store,23.58,1.65
11692,465,20220827,2022-08-27,In-Store,23.98,1.68
11693,467,20220808,2022-08-08,In-Store,34.93,2.45
11694,4241,20241020,2024-10-20,In-Store,19.64,1.37
11695,1901,20231103,2023-11-03,Online,39.9,2.79
11696,4701,20230809,2023-08-09,Online,12.84,0.9
11697,2475,20240920,2024-09-20,Online,7.89,0.55
11698,3456,20241009,2024-10-09,Online,28.17,1.97
11699,4118,20240226,2024-02-26,In-Store,8.84,0.62
11700,4361,20230127,2023-01-27,Online,33.04,2.31
11701,799,20221008,2022-10-08,Online,19.88,1.39
11702,1074,20251214,2025-12-14,Online,12.82,0.9
11703,734,20211218,2021-12-18,Online,24.57,1.72
11704,2217,20220505,2022-05-05,Online,32.94,2.31
11705,758,20250704,2025-07-04,In-Store,21.43,1.5
11706,3243,20241213,2024-12-13,In-Store,5.33,0.37
11707,1800,20211111,2021-11-11,Online,18.9,1.32
11708,4823,20240102,2024-01-02,In-Store,37.92,2.65
11709,4062,20220301,2022-03-01,Online,30.4,2.13
11710,3616,20210327,2021-03-27,In-Store,47.97,3.36
11711,3445,20230611,2023-06-11,Online,136.32,9.54
11712,194,20230704,2023-07-04,Online,34.69,2.43
11713,416,20210109,2021-01-09,Online,36.43,2.55
11714,2153,20241101,2024-11-01,Online,35.04,2.45
11715,4574,20250510,2025-05-10,In-Store,15.38,1.08
11716,470,20221225,2022-12-25,Online,38.64,2.7
11717,2099,20240420,2024-04-20,Online,26.85,1.88
11718,3955,20211225,2021-12-25,Online,35.27,2.47
11719,1589,20231102,2023-11-02,In-Store,19.31,1.35
11720,4647,20210626,2021-06-26,Online,34.8,2.44
11721,4676,20220512,2022-05-12,In-Store,21.34,1.49
11722,287,20240403,2024-04-03,Online,18.77,1.31
11723,3067,20220928,2022-09-28,Online,16.28,1.14
11724,717,20250711,2025-07-11,Online,27.82,1.95
11725,2193,20250121,2025-01-21,Online,14.84,1.04
11726,4477,20251227,2025-12-27,In-Store,31.74,2.22
11727,369,20220320,2022-03-20,Online,24.04,1.68
11728,4689,20250712,2025-07-12,Online,31.97,2.24
11729,4974,20241207,2024-12-07,Online,26.61,1.86
11730,3343,20251011,2025-10-11,In-Store,51.93,3.64
11731,1768,20230615,2023-06-15,Online,28.87,2.02
11732,1240,20220212,2022-02-12,In-Store,17.47,1.22
11733,2155,20251021,2025-10-21,Online,23.16,1.62
11734,887,20250809,2025-08-09,Online,43.71,3.06
11735,105,20230827,2023-08-27,Online,13.85,0.97
11736,314,20221019,2022-10-19,In-Store,38.65,2.71
11737,3310,20240525,2024-05-25,Online,36.46,2.55
11738,107,20250504,2025-05-04,Online,23.24,1.63
11739,1504,20220125,2022-01-25,In-Store,18.0,1.26
11740,3377,20210710,2021-07-10,In-Store,25.53,1.79
11741,861,20220412,2022-04-12,In-Store,41.51,2.91
11742,1654,20251110,2025-11-10,Online,19.54,1.37
11743,158,20240803,2024-08-03,Online,38.4,2.69
11744,559,20220313,2022-03-13,In-Store,43.04,3.01
11745,1113,20220805,2022-08-05,Online,32.65,2.29
11746,625,20241001,2024-10-01,Online,24.92,1.74
11747,2349,20240914,2024-09-14,Online,49.58,3.47
11748,630,20230805,2023-08-05,In-Store,23.2,1.62
11749,1524,20251027,2025-10-27,Online,18.03,1.26
11750,3615,20240507,2024-05-07,In-Store,51.21,3.58
11751,3261,20220328,2022-03-28,Online,61.6,4.31
11752,1904,20250204,2025-02-04,Online,27.84,1.95
11753,4657,20240323,2024-03-23,Online,19.94,1.4
11754,3921,20220810,2022-08-10,Online,82.38,5.77
11755,3021,20240616,2024-06-16,Online,14.42,1.01
11756,2174,20251213,2025-12-13,Online,26.73,1.87
11757,303,20210318,2021-03-18,In-Store,18.43,1.29
11758,2060,20240903,2024-09-03,In-Store,32.83,2.3
11759,2715,20240302,2024-03-02,Online,23.48,1.64
11760,4961,20230501,2023-05-01,Online,73.13,5.12
11761,4754,20210410,2021-04-10,Online,21.36,1.5
11762,558,20230103,2023-01-03,Online,18.91,1.32
11763,4906,20230403,2023-04-03,In-Store,15.16,1.06
11764,3762,20230624,2023-06-24,In-Store,27.87,1.95
11765,3405,20230628,2023-06-28,In-Store,9.04,0.63
11766,4506,20230124,2023-01-24,Online,43.97,3.08
11767,1617,20221002,2022-10-02,In-Store,64.3,4.5
11768,1990,20240703,2024-07-03,In-Store,12.62,0.88
11769,4345,20221203,2022-12-03,Online,31.33,2.19
11770,520,20240727,2024-07-27,Online,22.22,1.56
11771,3544,20241010,2024-10-10,In-Store,17.95,1.26
11772,4030,20221119,2022-11-19,Online,11.69,0.82
11773,4411,20231010,2023-10-10,Online,36.05,2.52
11774,1081,20230301,2023-03-01,Online,23.3,1.63
11775,3391,20240322,2024-03-22,In-Store,13.72,0.96
11776,424,20241225,2024-12-25,Online,49.95,3.5
11777,4295,20240209,2024-02-09,In-Store,22.75,1.59
11778,2398,20240824,2024-08-24,In-Store,37.38,2.62
11779,3116,20231204,2023-12-04,In-Store,62.01,4.34
11780,4246,20211113,2021-11-13,Online,36.57,2.56
11781,2526,20221025,2022-10-25,In-Store,25.49,1.78
11782,2539,20230617,2023-06-17,In-Store,21.87,1.53
11783,2307,20221117,2022-11-17,Online,37.64,2.63
11784,2990,20231118,2023-11-18,Online,43.22,3.03
11785,3587,20250801,2025-08-01,In-Store,57.1,4.0
11786,4006,20210620,2021-06-20,Online,9.96,0.7
11787,150,20240520,2024-05-20,In-Store,35.72,2.5
11788,1725,20220903,2022-09-03,Online,39.73,2.78
11789,2155,20251205,2025-12-05,Online,90.97,6.37
11790,496,20230809,2023-08-09,Online,41.91,2.93
11791,3744,20240507,2024-05-07,Online,15.22,1.07
11792,2609,20240125,2024-01-25,In-Store,23.6,1.65
11793,9,20240328,2024-03-28,Online,34.14,2.39
11794,3144,20251018,2025-10-18,Online,20.79,1.46
11795,1684,20230408,2023-04-08,In-Store,11.72,0.82
11796,3629,20210223,2021-02-23,Online,40.0,2.8
11797,887,20240615,2024-06-15,Online,9.34,0.65
11798,5,20251219,2025-12-19,In-Store,17.75,1.24
11799,431,20240612,2024-06-12,In-Store,25.5,1.78
11800,2191,20240215,2024-02-15,Online,28.22,1.98
11801,3729,20221028,2022-10-28,Online,16.92,1.18
11802,3004,20240706,2024-07-06,In-Store,30.09,2.11
11803,81,20210924,2021-09-24,In-Store,20.8,1.46
11804,2950,20220725,2022-07-25,Online,44.37,3.11
11805,2401,20250619,2025-06-19,In-Store,6.81,0.48
11806,3970,20240614,2024-06-14,Online,55.2,3.86
11807,1267,20211106,2021-11-06,Online,20.68,1.45
11808,3596,20230927,2023-09-27,In-Store,11.51,0.81
11809,3145,20250525,2025-05-25,Online,15.03,1.05
11810,3108,20230923,2023-09-23,Online,36.02,2.52
11811,2023,20211216,2021-12-16,In-Store,40.29,2.82
11812,70,20230610,2023-06-10,In-Store,48.55,3.4
11813,929,20250818,2025-08-18,Online,29.18,2.04
11814,4212,20210611,2021-06-11,Online,72.72,5.09
11815,3068,20250921,2025-09-21,Online,45.26,3.17
11816,2880,20240611,2024-06-11,Online,18.83,1.32
11817,2623,20240926,2024-09-26,Online,19.27,1.35
11818,387,20210203,2021-02-03,In-Store,59.09,4.14
11819,1722,20211119,2021-11-19,In-Store,20.37,1.43
11820,3083,20230323,2023-03-23,Online,22.15,1.55
11821,621,20250726,2025-07-26,Online,45.28,3.17
11822,4607,20250121,2025-01-21,Online,46.15,3.23
11823,366,20241112,2024-11-12,In-Store,30.32,2.12
11824,3393,20210723,2021-07-23,In-Store,23.1,1.62
11825,1503,20240914,2024-09-14,In-Store,15.63,1.09
11826,4308,20241001,2024-10-01,In-Store,11.65,0.82
11827,4117,20210623,2021-06-23,In-Store,18.69,1.31
11828,1660,20250412,2025-04-12,Online,44.44,3.11
11829,2294,20241210,2024-12-10,Online,24.71,1.73
11830,4795,20210119,2021-01-19,Online,60.09,4.21
11831,3024,20210918,2021-09-18,Online,29.53,2.07
11832,34,20231007,2023-10-07,Online,12.67,0.89
11833,3875,20241220,2024-12-20,In-Store,9.96,0.7
11834,1793,20231115,2023-11-15,In-Store,13.17,0.92
11835,1370,20231119,2023-11-19,Online,32.99,2.31
11836,4143,20220504,2022-05-04,In-Store,36.99,2.59
11837,4841,20220825,2022-08-25,Online,36.76,2.57
11838,312,20220220,2022-02-20,Online,18.49,1.29
11839,1946,20240828,2024-08-28,Online,31.66,2.22
11840,1393,20250927,2025-09-27,Online,54.13,3.79
11841,4477,20220426,2022-04-26,In-Store,20.38,1.43
11842,4332,20251111,2025-11-11,Online,23.81,1.67
11843,4494,20220102,2022-01-02,Online,19.9,1.39
11844,210,20241123,2024-11-23,Online,28.61,2.0
11845,254,20230415,2023-04-15,In-Store,33.01,2.31
11846,2745,20210603,2021-06-03,Online,35.97,2.52
11847,821,20230907,2023-09-07,In-Store,12.32,0.86
11848,561,20221114,2022-11-14,Online,24.05,1.68
11849,1288,20220302,2022-03-02,Online,36.31,2.54
11850,3546,20220302,2022-03-02,In-Store,29.16,2.04
11851,3350,20220118,2022-01-18,In-Store,33.13,2.32
11852,3912,20250112,2025-01-12,In-Store,26.89,1.88
11853,314,20210907,2021-09-07,Online,16.79,1.18
11854,3814,20210104,2021-01-04,Online,59.88,4.19
11855,2444,20220108,2022-01-08,Online,37.91,2.65
11856,1561,20210928,2021-09-28,Online,10.29,0.72
11857,3033,20240218,2024-02-18,In-Store,34.34,2.4
11858,3981,20210325,2021-03-25,Online,36.33,2.54
11859,520,20250402,2025-04-02,In-Store,16.81,1.18
11860,4018,20251112,2025-11-12,Online,20.07,1.4
11861,2834,20230408,2023-04-08,Online,28.76,2.01
11862,3089,20231222,2023-12-22,In-Store,5.12,0.36
11863,4382,20221004,2022-10-04,Online,40.91,2.86
11864,3549,20221126,2022-11-26,In-Store,25.5,1.78
11865,2911,20241025,2024-10-25,Online,29.87,2.09
11866,1675,20230810,2023-08-10,In-Store,65.25,4.57
11867,2550,20220525,2022-05-25,In-Store,30.36,2.13
11868,4168,20221027,2022-10-27,Online,20.78,1.45
11869,4980,20240319,2024-03-19,In-Store,8.31,0.58
11870,3767,20240107,2024-01-07,In-Store,32.87,2.3
11871,3937,20220108,2022-01-08,In-Store,15.09,1.06
11872,3503,20240413,2024-04-13,Online,17.82,1.25
11873,3818,20210425,2021-04-25,In-Store,46.5,3.26
11874,1196,20230708,2023-07-08,Online,30.99,2.17
11875,2118,20250726,2025-07-26,Online,17.12,1.2
11876,2770,20241010,2024-10-10,Online,20.57,1.44
11877,2734,20230722,2023-07-22,In-Store,28.52,2.0
11878,2977,20251228,2025-12-28,Online,26.18,1.83
11879,4872,20240720,2024-07-20,In-Store,17.59,1.23
11880,4268,20240921,2024-09-21,Online,27.62,1.93
11881,4121,20210218,2021-02-18,Online,28.48,1.99
11882,4136,20250620,2025-06-20,In-Store,29.24,2.05
11883,3951,20240527,2024-05-27,In-Store,34.06,2.38
11884,3391,20210627,2021-06-27,In-Store,33.65,2.36
11885,1266,20241210,2024-12-10,Online,14.7,1.03
11886,4269,20220503,2022-05-03,In-Store,24.6,1.72
11887,1393,20251102,2025-11-02,Online,18.68,1.31
11888,3620,20210302,2021-03-02,Online,34.2,2.39
11889,554,20240813,2024-08-13,Online,37.13,2.6
11890,2724,20251220,2025-12-20,Online,28.3,1.98
11891,1587,20211114,2021-11-14,Online,29.23,2.05
11892,3525,20220516,2022-05-16,Online,38.49,2.69
11893,4268,20240301,2024-03-01,Online,29.56,2.07
11894,82,20241203,2024-12-03,In-Store,40.46,2.83
11895,568,20211204,2021-12-04,Online,13.01,0.91
11896,4627,20250627,2025-06-27,In-Store,29.95,2.1
11897,1174,20220205,2022-02-05,In-Store,16.85,1.18
11898,3647,20210917,2021-09-17,In-Store,28.03,1.96
11899,4046,20211225,2021-12-25,Online,40.52,2.84
11900,3692,20240622,2024-06-22,Online,39.04,2.73
11901,161,20230114,2023-01-14,In-Store,9.57,0.67
11902,3673,20220310,2022-03-10,Online,21.2,1.48
11903,4809,20221009,2022-10-09,In-Store,32.17,2.25
11904,1830,20240602,2024-06-02,Online,21.09,1.48
11905,3551,20250325,2025-03-25,In-Store,16.19,1.13
11906,1374,20230928,2023-09-28,Online,55.07,3.85
11907,4986,20250721,2025-07-21,In-Store,18.21,1.27
11908,1033,20210503,2021-05-03,In-Store,47.98,3.36
11909,1525,20220905,2022-09-05,Online,12.05,0.84
11910,826,20221015,2022-10-15,Online,26.08,1.83
11911,4772,20210109,2021-01-09,In-Store,19.5,1.37
11912,2843,20220526,2022-05-26,Online,52.39,3.67
11913,1218,20240206,2024-02-06,In-Store,26.92,1.88
11914,665,20210405,2021-04-05,Online,39.9,2.79
11915,4363,20230302,2023-03-02,In-Store,11.61,0.81
11916,314,20210525,2021-05-25,In-Store,54.62,3.82
11917,3210,20230215,2023-02-15,Online,31.12,2.18
11918,3033,20240419,2024-04-19,Online,52.86,3.7
11919,3843,20230311,2023-03-11,In-Store,12.58,0.88
11920,3405,20251207,2025-12-07,Online,54.41,3.81
11921,4168,20230903,2023-09-03,Online,24.3,1.7
11922,188,20250914,2025-09-14,Online,27.55,1.93
11923,2147,20210803,2021-08-03,Online,69.78,4.88
11924,405,20210601,2021-06-01,In-Store,28.53,2.0
11925,2021,20240407,2024-04-07,In-Store,21.05,1.47
11926,2798,20230920,2023-09-20,Online,15.83,1.11
11927,2961,20220816,2022-08-16,Online,38.78,2.71
11928,4623,20220228,2022-02-28,Online,13.07,0.91
11929,4609,20240608,2024-06-08,Online,30.09,2.11
11930,1548,20220409,2022-04-09,Online,8.49,0.59
11931,3500,20230919,2023-09-19,In-Store,11.28,0.79
11932,3563,20211020,2021-10-20,Online,40.09,2.81
11933,4784,20251107,2025-11-07,Online,67.61,4.73
11934,418,20210602,2021-06-02,Online,77.75,5.44
11935,3070,20230426,2023-04-26,In-Store,34.12,2.39
11936,2030,20231209,2023-12-09,In-Store,22.2,1.55
11937,1720,20230824,2023-08-24,Online,16.22,1.14
11938,3072,20210215,2021-02-15,In-Store,12.97,0.91
11939,1391,20220219,2022-02-19,In-Store,17.08,1.2
11940,178,20250626,2025-06-26,In-Store,8.06,0.56
11941,3878,20231028,2023-10-28,Online,25.71,1.8
11942,431,20250816,2025-08-16,Online,30.93,2.17
11943,1633,20250613,2025-06-13,Online,10.45,0.73
11944,2968,20221007,2022-10-07,In-Store,34.43,2.41
11945,3113,20220618,2022-06-18,In-Store,16.4,1.15
11946,3321,20250823,2025-08-23,Online,34.64,2.42
11947,4975,20211113,2021-11-13,Online,58.18,4.07
11948,2002,20240308,2024-03-08,Online,52.61,3.68
11949,680,20240202,2024-02-02,Online,42.21,2.95
11950,683,20240524,2024-05-24,In-Store,34.35,2.4
11951,2549,20231209,2023-12-09,Online,11.33,0.79
11952,1909,20220226,2022-02-26,In-Store,23.94,1.68
11953,4564,20210323,2021-03-23,Online,18.63,1.3
11954,2554,20230814,2023-08-14,Online,13.81,0.97
11955,2244,20220726,2022-07-26,Online,41.82,2.93
11956,4301,20211019,2021-10-19,Online,32.49,2.27
11957,3967,20250622,2025-06-22,Online,15.56,1.09
11958,3571,20230315,2023-03-15,Online,34.8,2.44
11959,2632,20220416,2022-04-16,In-Store,14.88,1.04
11960,1154,20211106,2021-11-06,Online,87.1,6.1
11961,2826,20220818,2022-08-18,In-Store,37.44,2.62
11962,575,20251019,2025-10-19,Online,23.35,1.63
11963,2679,20251221,2025-12-21,Online,13.92,0.97
11964,4247,20230403,2023-04-03,Online,13.92,0.97
11965,2574,20231012,2023-10-12,Online,24.56,1.72
11966,346,20220805,2022-08-05,In-Store,17.53,1.23
11967,158,20250524,2025-05-24,Online,34.91,2.44
11968,4292,20210602,2021-06-02,Online,6.94,0.49
11969,1107,20210123,2021-01-23,Online,19.02,1.33
11970,2624,20211120,2021-11-20,Online,97.21,6.8
11971,3872,20211116,2021-11-16,Online,95.77,6.7
11972,1250,20241220,2024-12-20,Online,29.71,2.08
11973,3681,20241212,2024-12-12,In-Store,41.65,2.92
11974,378,20250122,2025-01-22,Online,37.91,2.65
11975,3730,20250906,2025-09-06,Online,5.37,0.38
11976,322,20210810,2021-08-10,In-Store,44.6,3.12
11977,1378,20240401,2024-04-01,In-Store,64.13,4.49
11978,1267,20211010,2021-10-10,Online,29.65,2.08
11979,4447,20251122,2025-11-22,Online,18.64,1.3
11980,2670,20220717,2022-07-17,Online,33.28,2.33
11981,4204,20221018,2022-10-18,Online,34.93,2.45
11982,2903,20231102,2023-11-02,Online,59.9,4.19
11983,4017,20241015,2024-10-15,In-Store,33.79,2.37
11984,2744,20251014,2025-10-14,Online,28.66,2.01
11985,2237,20231026,2023-10-26,Online,84.79,5.94
11986,3283,20241109,2024-11-09,Online,54.62,3.82
11987,1428,20250719,2025-07-19,Online,22.4,1.57
11988,4594,20220801,2022-08-01,In-Store,14.5,1.02
11989,4535,20210917,2021-09-17,In-Store,28.25,1.98
11990,366,20220827,2022-08-27,In-Store,47.11,3.3
11991,4586,20230923,2023-09-23,In-Store,23.3,1.63
11992,897,20220419,2022-04-19,In-Store,38.07,2.66
11993,3401,20250702,2025-07-02,Online,16.89,1.18
11994,4095,20250310,2025-03-10,Online,30.24,2.12
11995,1187,20210507,2021-05-07,In-Store,31.32,2.19
11996,561,20230810,2023-08-10,Online,26.41,1.85
11997,3768,20251109,2025-11-09,Online,29.33,2.05
11998,2202,20220228,2022-02-28,Online,13.58,0.95
11999,2422,20220204,2022-02-04,Online,38.94,2.73
12000,3795,20220926,2022-09-26,In-Store,16.0,1.12
12001,1252,20210624,2021-06-24,In-Store,9.54,0.67
12002,488,20221027,2022-10-27,In-Store,28.59,2.0
12003,4788,20251004,2025-10-04,Online,15.33,1.07
12004,3504,20250618,2025-06-18,Online,17.36,1.22
12005,3251,20250922,2025-09-22,In-Store,14.49,1.01
12006,1659,20230112,2023-01-12,Online,10.59,0.74
12007,4980,20250610,2025-06-10,Online,9.21,0.64
12008,1099,20240515,2024-05-15,Online,39.63,2.77
12009,878,20220903,2022-09-03,In-Store,19.11,1.34
12010,1583,20241227,2024-12-27,In-Store,93.23,6.53
12011,3686,20240816,2024-08-16,Online,39.94,2.8
12012,1163,20220503,2022-05-03,Online,44.9,3.14
12013,1561,20250322,2025-03-22,Online,27.01,1.89
12014,2644,20210904,2021-09-04,In-Store,15.71,1.1
12015,3239,20210130,2021-01-30,In-Store,28.93,2.03
12016,730,20240607,2024-06-07,In-Store,20.02,1.4
12017,3266,20250205,2025-02-05,In-Store,69.06,4.83
12018,1894,20250815,2025-08-15,Online,16.19,1.13
12019,1717,20240525,2024-05-25,In-Store,25.79,1.81
12020,398,20230922,2023-09-22,In-Store,27.24,1.91
12021,4875,20211106,2021-11-06,Online,43.38,3.04
12022,3466,20250224,2025-02-24,In-Store,39.41,2.76
12023,504,20240102,2024-01-02,Online,48.72,3.41
12024,1815,20240309,2024-03-09,In-Store,21.41,1.5
12025,403,20250520,2025-05-20,Online,109.79,7.69
12026,2694,20210307,2021-03-07,In-Store,69.72,4.88
12027,3505,20250125,2025-01-25,In-Store,12.07,0.84
12028,286,20221112,2022-11-12,Online,11.43,0.8
12029,4610,20221223,2022-12-23,Online,19.33,1.35
12030,1858,20251025,2025-10-25,Online,39.1,2.74
12031,1154,20251115,2025-11-15,Online,48.16,3.37
12032,641,20211108,2021-11-08,Online,53.97,3.78
12033,717,20241206,2024-12-06,In-Store,26.04,1.82
12034,4238,20240615,2024-06-15,Online,27.72,1.94
12035,2387,20210123,2021-01-23,Online,8.04,0.56
12036,3978,20240713,2024-07-13,In-Store,17.09,1.2
12037,1119,20250405,2025-04-05,In-Store,31.33,2.19
12038,1583,20230922,2023-09-22,Online,28.86,2.02
12039,2058,20231103,2023-11-03,Online,15.99,1.12
12040,2259,20250103,2025-01-03,Online,28.85,2.02
12041,491,20241025,2024-10-25,In-Store,33.05,2.31
