imdb_title_id,title,original_title,year,date_published,genre,duration,country,language_1,language_2,language_3,director,writer,actors,actors_1,actors_f2,description,desc35,avg_vote,votes,budget,usa_gross_income,worlwide_gross_income,reviews_from_users
tt0838232,La pantera rosa 2,The Pink Panther 2,2009,06/03/2009,"Action, Adventure, Comedy",92,USA,English,French,Spanish,Harald Zwart,"Scott Neustadter, Michael H. Weber","Steve Martin, Jean Reno, Emily Mortimer, Andy Garcia, Alfred Molina, Yuki Matsuzaki, Aishwarya Rai Bachchan, John Cleese, Lily Tomlin, Jeremy Irons, Johnny Hallyday, Geoffrey Palmer, Philip Goodwin, Armel Bellec, Jack Met",Steve Martin,"Steve Martin, Jean Reno",Insp. Jacques Clouseau teams up with a squad of International detectives who are just as bumbling as he is. Their mission: Stop a globe-trotting thief who specializes in stealing historical artifacts.,Insp. Jacques Clouseau teams up,5.6,41718,70000000,35922978,76025134,121
tt0838247,After.Life,After.Life,2009,26/08/2010,"Drama, Mystery, Thriller",104,USA,English,,,Agnieszka Wojtowicz-Vosloo,"Agnieszka Wojtowicz-Vosloo, Paul Vosloo","Christina Ricci, Liam Neeson, Justin Long, Chandler Canterbury, Celia Weston, Luz Alexandra Ramos, Josh Charles, Rosemary Murphy, Malachy McCourt, Shuler Hensley, Alice Drummond, Sam Kressner, Doan Ly, Jack Rovello, Prudence Wright Holmes",Christina Ricci,"Christina Ricci, Liam Neeson","After a car accident, a young woman caught between life and death meets a funeral director who claims to have the gift of transitioning the dead into the afterlife.","After a car accident, a young",5.9,35853,4500000,108595,2425535,158
tt0838283,Fratellastri a 40 anni,Step Brothers,2008,24/10/2008,Comedy,98,USA,English,Spanish,,Adam McKay,"Will Ferrell, Adam McKay","Will Ferrell, John C. Reilly, Mary Steenburgen, Richard Jenkins, Adam Scott, Kathryn Hahn, Andrea Savage, Lurie Poston, Elizabeth Yozamp, Logan Manus, Travis T. Flory, Lili Rose McKay, Shira Piven, Seth Morris, Wayne Federman",Will Ferrell,"Will Ferrell, John C. Reilly",Two aimless middle-aged losers still living at home are forced against their will to become roommates when their parents marry.,Two aimless middle-aged losers,6.9,263102,65000000,100468793,128107642,352
tt0839980,Semi-Pro,Semi-Pro,2008,29/02/2008,"Comedy, Sport",91,USA,English,,,Kent Alterman,Scot Armstrong,"Will Ferrell, Woody Harrelson, André Benjamin, Maura Tierney, Andrew Daly, Will Arnett, Andy Richter, David Koechner, Rob Corddry, Matt Walsh, Jackie Earle Haley, DeRay Davis, Josh Braaten, Jay Phillips, Peter Cornell",Will Ferrell,"Will Ferrell, Woody Harrelson","Jackie Moon, the owner-coach-player of the American Basketball Association's Flint Michigan Tropics, rallies his teammates to make their NBA dreams come true.","Jackie Moon, the owner-coach-player",5.8,77449,55000000,33479698,44004502,131
tt0840322,Forever Strong,Forever Strong,2008,26/09/2008,"Drama, Sport",112,USA,English,,,Ryan Little,"David Pliler, Dony West","Gary Cole, Sean Astin, Neal McDonough, Sean Faris, Julie Warner, Penn Badgley, Eliot Schwartz, Michael J. Pagan, Nathan West, Max Kasch, Arielle Kebbel, Kepa Kruse, Junior Salt, Jeremy Earl, Larry Bagby",Gary Cole,"Gary Cole, Sean Astin",A rugby player is put up in a juvenile detention center. There he plays for the Highland Rugby team and ultimately plays against his father in the National Championships.,A rugby player is put up in a,7.2,10075,,719556,719556,53
tt0840361,The Town,The Town,2010,08/10/2010,"Crime, Drama, Thriller",125,USA,English,,,Ben Affleck,"Peter Craig, Ben Affleck","Ben Affleck, Rebecca Hall, Jon Hamm, Jeremy Renner, Blake Lively, Slaine, Owen Burke, Titus Welliver, Pete Postlethwaite, Chris Cooper, Dennis McLaughlin, Corena Chase, Brian Scannell, Kerri Dunbar, Tony V.",Ben Affleck,"Ben Affleck, Rebecca Hall","A longtime thief, planning his next job, tries to balance his feelings for a bank manager connected to an earlier heist, and a hell-bent F.B.I Agent looking to bring him and his crew down.","A longtime thief, planning his",7.5,344976,37000000,92186262,154026136,510
tt0841044,2 giorni a Parigi,2 Days in Paris,2007,28/09/2007,"Comedy, Drama, Romance",96,"France, Germany",English,French,,Julie Delpy,Julie Delpy,"Adam Goldberg, Julie Delpy, Daniel Brühl, Marie Pillet, Albert Delpy, Alexia Landeau, Adan Jodorowsky, Alexandre Nahon, Charlotte Maury-Sentier, Vanessa Seward, Thibault De Lussy, Chick Ortega, Patrick Chupin, Antar Boudache, Ludovic Berthillot",Adam Goldberg,"Adam Goldberg, Julie Delpy","Marion and Jack try to rekindle their relationship with a visit to Paris, home of Marion's parents -- and several of her ex-boyfriends.",Marion and Jack try to rekindle,6.8,29817,,4433994,19776159,107
tt0841046,Walk Hard - La storia di Dewey Cox,Walk Hard: The Dewey Cox Story,2007,28/03/2008,"Comedy, Drama, Music",96,USA,English,,,Jake Kasdan,"Judd Apatow, Jake Kasdan","Nat Faxon, John C. Reilly, Tim Meadows, Conner Rayburn, Chip Hormess, Raymond J. Barry, Terrence Beasor, Margo Martindale, Honeyboy Edwards, Gerry Black, Aron Johnson, Jack Donovan Saperstein, Taylor Hubert, Christopher Hurt, Matt Price",Nat Faxon,"Nat Faxon, John C. Reilly",Singer Dewey Cox overcomes adversity to become a musical legend.,Singer Dewey Cox overcomes adversity,6.8,66276,35000000,18317151,20576198,228
tt0842926,I ragazzi stanno bene,The Kids Are All Right,2010,04/03/2011,"Comedy, Drama, Romance",106,"USA, France",English,,,Lisa Cholodenko,"Lisa Cholodenko, Stuart Blumberg","Julianne Moore, Annette Bening, Mark Ruffalo, Mia Wasikowska, Josh Hutcherson, Yaya DaCosta, Kunal Sharma, Eddie Hassell, Zosia Mamet, Joaquín Garrido, Rebecca Lawrence Levy, Lisa Eisner, Eric Eisner, Sasha Spielberg, James MacDonald",Julianne Moore,"Julianne Moore, Annette Bening",Two children conceived by artificial insemination bring their biological father into their non-traditional family life.,Two children conceived by artificial,7,124375,4000000,20811365,34758951,309
tt0842929,Paranoid Park,Paranoid Park,2007,07/12/2007,"Crime, Drama, Mystery",85,"France, USA",English,,,Gus Van Sant,"Gus Van Sant, Blake Nelson","Gabe Nevins, Daniel Liu, Jake Miller, Taylor Momsen, Lauren McKinney, Scott Patrick Green, John Michael Burrowes, Grace Carter, Jay 'Smay' Williamson, Christopher Doyle, Dillon Hines, Emma Nevins, Brad Peterson, Winfield Jackson, Joe Schweitzer",Gabe Nevins,"Gabe Nevins, Daniel Liu",A teenage skateboarder's life begins to fray after he is involved in the accidental death of a security guard.,A teenage skateboarder's life,6.7,28801,3000000,486767,4545747,111
tt0844286,The Brothers Bloom,The Brothers Bloom,2008,19/06/2009,"Action, Adventure, Comedy",114,USA,English,French,Czech,Rian Johnson,Rian Johnson,"Rachel Weisz, Adrien Brody, Mark Ruffalo, Rinko Kikuchi, Robbie Coltrane, Maximilian Schell, Ricky Jay, Zachary Gordon, Max Records, Andy Nyman, Noah Segan, Nora Zehetner, Ram Bergman, Craig Johnson, Dubravko Jovanovic",Rachel Weisz,"Rachel Weisz, Adrien Brody","The Brothers Bloom are the best con men in the world, swindling millionaires with complex scenarios of lust and intrigue. Now they've decided to take on one last job - showing a beautiful and eccentric heiress the time of her life with a romantic adventure that takes them around the world.",The Brothers Bloom are the best,6.8,48453,20000000,3531756,5530764,126
tt0844457,North Face - Una storia vera,Nordwand,2008,23/10/2008,"Adventure, Biography, Drama",126,"Germany, Austria, Switzerland",German,Swiss German,French,Philipp Stölzl,"Chris Silber, Philipp Stölzl","Benno Fürmann, Johanna Wokalek, Florian Lukas, Simon Schwarz, Georg Friedrich, Ulrich Tukur, Erwin Steinhauer, Branko Samarovski, Petra Morzé, Hanspeter Müller, Peter Zumstein, Martin Schick, Erni Mangold, Johannes Thanheiser, Arnd Schimkat",Benno Fürmann,"Benno Fürmann, Johanna Wokalek","Based on a true story, North Face is a survival drama film about a competition to climb the most dangerous rock face in the Alps. Set in 1936, as Nazi propaganda urges the nation's ...","Based on a true story, North Face",7.4,14577,,711421,6815056,45
tt0844471,Piovono polpette,Cloudy with a Chance of Meatballs,2009,23/12/2009,"Animation, Adventure, Comedy",90,USA,English,French,Spanish,"Phil Lord, Christopher Miller","Phil Lord, Christopher Miller","Bill Hader, Anna Faris, James Caan, Andy Samberg, Bruce Campbell, Mr. T, Bobb'e J. Thompson, Benjamin Bratt, Neil Patrick Harris, Al Roker, Lauren Graham, Will Forte, Max Neuwirth, Peter Siragusa, Angela Shelton",Bill Hader,"Bill Hader, Anna Faris","A local scientist is often regarded as a failure until he invents a machine that can make food fall from the sky. But little does he know, that things are about to take a turn for the worst.",A local scientist is often regarded,6.9,200180,100000000,124870275,243006126,189
tt0844479,The Collector,The Collector,2009,31/07/2009,"Action, Crime, Horror",90,USA,English,,,Marcus Dunstan,"Patrick Melton, Marcus Dunstan","William Prael, Diane Ayala Goldner, Juan Fernández, Josh Stewart, Michael Reilly Burke, Andrea Roth, Karley Scott Collins, Madeline Zima, Haley Pullos, Daniella Alonso, Patrick Rizzotti, Jayme Suzonne Riser, Krystal Mayo, Michele Diane Pate, Nicole Antranette Fisher",William Prael,"William Prael, Diane Ayala Goldner","Desperate to repay his debt to his ex-wife, an ex-con plots a heist at his new employer's country home, unaware that a second criminal has also targeted the property, and rigged it with a series of deadly traps.",Desperate to repay his debt to,6.4,56836,6000000,7712114,10234475,234
tt0844671,College,College,2008,29/08/2008,Comedy,94,USA,English,,,Deb Hagan,"Dan Callahan, Adam Ellison","Drake Bell, Andrew Lewis Caldwell, Andree Moss, Carolyn Moss, Wendy Talley, Kevin Covais, Alona Tal, Ryan Pinkston, Brandi Gerard, Jessica Heap, Finch Nissen, Camille Mana, Haley Bennett, Nathalie Walker, Nick Zano",Drake Bell,"Drake Bell, Andrew Lewis Caldwell",A wild weekend is in store for three high school seniors who visit a local college campus as prospective freshmen.,A wild weekend is in store for,4.6,12008,7000000,4694636,6265483,83
tt0844708,L'ultima casa a sinistra,The Last House on the Left,2009,13/03/2009,"Horror, Thriller",110,"USA, UK",English,,,Dennis Iliadis,"Adam Alleca, Carl Ellsworth","Garret Dillahunt, Michael Bowen, Josh Coxx, Riki Lindhome, Aaron Paul, Sara Paxton, Monica Potter, Tony Goldwyn, Martha MacIsaac, Spencer Treat Clark, Usha Khan",Garret Dillahunt,"Garret Dillahunt, Michael Bowen","After kidnapping and brutally assaulting two young women, a gang unknowingly finds refuge at a vacation home belonging to the parents of one of the victims: a mother and father who devise an increasingly gruesome series of revenge tactics.",After kidnapping and brutally,6.5,84103,15000000,32752215,45995223,334
tt0844993,Hoodwinked Too! Hood vs. Evil,Hoodwinked Too! Hood vs. Evil,2011,29/04/2011,"Animation, Comedy, Crime",87,USA,English,,,Mike Disa,"Cory Edwards, Todd Edwards","Hayden Panettiere, Glenn Close, Patrick Warburton, Joan Cusack, David Ogden Stiers, Bill Hader, Amy Poehler, Cory Edwards, Martin Short, Brad Garrett, Andy Dick, David Alan Grier, Cheech Marin, Tommy Chong, Phil LaMarr",Hayden Panettiere,"Hayden Panettiere, Glenn Close","Red Riding Hood is training in the group of Sister Hoods, when she and the Wolf are called to examine the sudden mysterious disappearance of Hansel and Gretel.",Red Riding Hood is training in,4.7,11962,30000000,,,41
tt0845046,Son of Rambow - Il figlio di Rambo,Son of Rambow,2007,04/04/2008,"Action, Adventure, Comedy",96,"UK, France, Germany, USA",English,French,,Garth Jennings,Garth Jennings,"Neil Dudgeon, Bill Milner, Jessica Hynes, Anna Wing, Will Poulter, Tallulah Evans, Emilie Chesnais, Paul Ritter, Finola McMahon, Rachel Mureatroyd, Taylor Richardson, Peter Robinson, Charlie Thrift, Jules Sitruk, Sam Kubrick-Finney",Neil Dudgeon,"Neil Dudgeon, Bill Milner","During a long English summer in the early 1980s, two schoolboys from differing backgrounds set out to make a film inspired by",During a long English summer in,7,30529,GBP 4000000,1785505,10871449,116
tt0845448,Dhamaal,Dhamaal,2007,07/09/2007,"Action, Adventure, Comedy",136,India,Hindi,,,Indra Kumar,"Paritosh Painter, Paritosh Painter","Sanjay Dutt, Riteish Deshmukh, Arshad Warsi, Javed Jaffrey, Aashish Chaudhary, Asrani, Sanjay Mishra, Vijay Raaz, Tiku Talsania, Vijay Patkar, Vinay Apte, Vishwajeet Soni, Suhasini Mulay, Manoj Pahwa, Kiku Sharda",Sanjay Dutt,"Sanjay Dutt, Riteish Deshmukh","Four lazy slacker conmen buddies who are jobless, homeless and broke learn about the secret of a hidden treasure from a dying thief and later embark on a race against time to find the mobster's buried treasure and claim it while being pursued by a determined police inspector who is hellbent to get the treasure all by himself.",Four lazy slacker conmen buddies,7.3,12726,,166339,11077541,27
tt0848228,The Avengers,The Avengers,2012,25/04/2012,"Action, Adventure, Sci-Fi",143,USA,English,Russian,Hindi,Joss Whedon,"Joss Whedon, Zak Penn","Robert Downey Jr., Chris Evans, Mark Ruffalo, Chris Hemsworth, Scarlett Johansson, Jeremy Renner, Tom Hiddleston, Clark Gregg, Cobie Smulders, Stellan Skarsgård, Samuel L. Jackson, Gwyneth Paltrow, Paul Bettany, Alexis Denisof, Tina Benko",Robert Downey Jr.,"Robert Downey Jr., Chris Evans",Earth's mightiest heroes must come together and learn to fight as a team if they are going to stop the mischievous Loki and his alien army from enslaving humanity.,Earth's mightiest heroes must,8,1241220,220000000,623357910,1518814206,1934
tt0848537,Epic - Il mondo segreto,Epic,2013,23/05/2013,"Animation, Adventure, Family",102,USA,English,,,Chris Wedge,"James V. Hart, William Joyce","Blake Anderson, Aziz Ansari, Allison Bills, Jim Conroy, Todd Cummings, John DiMaggio, Troy Evans, Colin Farrell, Jason Fricchione, Judah Friedlander, Helen Hong, Josh Hutcherson, Kelly Keaton, Emma Kenney, Kyle Kinane",Blake Anderson,"Blake Anderson, Aziz Ansari",A teenager finds herself transported to a deep forest setting where a battle between the forces of good and the forces of evil is taking place. She bands together with a rag-tag group of characters in order to save their world -- and ours.,A teenager finds herself transported,6.7,98588,100000000,107518682,268426634,132
tt0848557,Le cronache dei morti viventi,Diary of the Dead,2007,22/02/2008,"Fantasy, Horror, Sci-Fi",95,"USA, Canada",English,,,George A. Romero,George A. Romero,"Todd Schroeder, Laura de Carteret, Amy Lalonde, Martin Roach, Joshua Close, Joe Dinicol, Michelle Morgan, Shawn Roberts, Philip Riccio, Tatiana Maslany, Daniel Kash, Chris Violette, Megan Park, Scott Wentworth, George Buza",Todd Schroeder,"Todd Schroeder, Laura de Carteret",A group of young film students run into real-life zombies while filming a horror movie of their own.,A group of young film students,5.6,45432,2000000,958961,5540941,348
tt0850253,Battle in Seattle - Nessuno li può fermare,Battle in Seattle,2007,07/05/2008,"Action, Drama",99,"Canada, USA, Germany",English,,,Stuart Townsend,Stuart Townsend,"André Benjamin, Jennifer Carpenter, Isaach De Bankolé, Woody Harrelson, Martin Henderson, Joshua Jackson, Ray Liotta, Tzi Ma, Ivana Milicevic, Connie Nielsen, Michelle Rodriguez, Rade Serbedzija, Channing Tatum, Charlize Theron, Christopher Jacot",André Benjamin,"André Benjamin, Jennifer Carpenter","Activists arrive in Seattle, Washington en masse to protest a meeting of the World Trade Organization. Riots and chaos ensue as demonstrators successfully stop the WTO meetings.","Activists arrive in Seattle, Washington",6.7,14117,8000000,224169,908847,54
tt0851577,L'isola,Ostrov,2006,23/11/2006,Drama,112,Russia,Russian,German,,Pavel Lungin,Dmitriy Sobolev,"Pyotr Mamonov, Viktor Sukhorukov, Dmitriy Dyuzhev, Yuriy Kuznetsov, Viktoriya Isakova, Nina Usatova, Yana Esipovich, Olga Demidova, Timofey Tribuntsev, Aleksey Zelensky, Grisha Stepunov, Sergey Burunov, B. Aleksandrov, Boris Pantyukhin, S. Gorozhanin",Pyotr Mamonov,"Pyotr Mamonov, Viktor Sukhorukov","Somewhere in Northern Russia in a small Russian Orthodox monastery lives an unusual man whose bizarre conduct confuses his fellow monks, while others who visit the island believe that the man has the power to heal, exorcise demons and foretell the future.",Somewhere in Northern Russia in,7.9,10822,,,3557508,49
tt0851578,Paprika - Sognando un sogno,Papurika,2006,15/06/2007,"Animation, Drama, Fantasy",90,Japan,Japanese,English,,Satoshi Kon,"Yasutaka Tsutsui, Seishi Minakami","Megumi Hayashibara, Tôru Furuya, Kôichi Yamadera, Katsunosuke Hori, Tôru Emori, Akio Ôtsuka, Hideyuki Tanaka, Satomi Kôrogi, Daisuke Sakaguchi, Mitsuo Iwata, Rikako Aikawa, Shin'ichirô Ôta, Satoshi Kon, Yasutaka Tsutsui, Brian Beacock",Megumi Hayashibara,"Megumi Hayashibara, Tôru Furuya","When a machine that allows therapists to enter their patients' dreams is stolen, all Hell breaks loose. Only a young female therapist, Paprika, can stop it.",When a machine that allows therapists,7.7,68581,JPY 300000000,882267,944915,134
tt0852713,La coniglietta di casa,The House Bunny,2008,05/12/2008,"Comedy, Romance",97,USA,English,,,Fred Wolf,"Karen McCullah, Kirsten Smith","Anna Faris, Colin Hanks, Emma Stone, Kat Dennings, Hugh Hefner, Christopher McDonald, Beverly D'Angelo, Katharine McPhee, Rumer Willis, Kiely Williams, Dana Goodman, Kimberly Makkouk, Monet Mazur, Tyson Ritter, Sarah Wright",Anna Faris,"Anna Faris, Colin Hanks","After Playboy bunny Shelley is kicked out of the playboy mansion, she finds a job as the house mother for a sorority full of socially awkward girls.",After Playboy bunny Shelley is,5.5,78215,25000000,48237389,70439696,149
tt0856288,À l'intérieur,À l'intérieur,2007,13/06/2007,Horror,82,France,French,,,"Alexandre Bustillo, Julien Maury","Julien Maury, Alexandre Bustillo","Alysson Paradis, Jean-Baptiste Tabourin, Claude Lulé, Dominique Frot, Nathalie Roussel, François-Régis Marchasson, Béatrice Dalle, Hyam Zaytoun, Tahar Rahim, Emmanuel Guez, Ludovic Berthillot, Emmanuel Lanzi, Nicolas Duvauchelle, Aymen Saïdi",Alysson Paradis,"Alysson Paradis, Jean-Baptiste Tabourin","Four months after the death of her husband, a woman on the brink of motherhood is tormented in her home by a strange woman who wants her unborn baby.",Four months after the death of,6.8,36639,EUR 2400000,,792184,280
