order_id,customer_id,order_amount,order_date,channel
18388,2377,26.32,2025-08-24,In-Store
18389,4360,17.79,2022-08-27,In-Store
18390,395,28.14,2021-02-02,Online
18391,2635,41.35,2021-02-05,In-Store
18392,855,25.24,2023-03-22,Online
18393,901,13.28,2025-11-08,Online
18394,3035,10.62,2022-01-06,Online
18395,3342,18.74,2023-12-18,Online
18396,3016,83.23,2024-06-14,In-Store
18397,4615,31.29,2022-05-04,In-Store
18398,3959,13.86,2025-10-21,In-Store
18399,981,17.72,2024-04-24,Online
18400,3170,12.59,2024-04-28,Online
18401,3091,18.52,2025-12-06,Online
18402,3225,16.05,2025-09-07,In-Store
18403,2141,15.4,2023-10-03,Online
18404,4734,32.02,2023-05-06,Online
18405,2303,32.32,2023-08-06,In-Store
18406,3931,66.97,2023-10-07,In-Store
18407,2395,30.92,2024-10-25,Online
18408,3923,19.97,2021-03-13,In-Store
18409,1974,7.58,2022-02-20,In-Store
18410,4,12.61,2024-12-07,In-Store
18411,2494,25.69,2025-10-20,Online
18412,2726,20.85,2021-02-16,In-Store
18413,574,13.72,2024-11-28,In-Store
18414,3318,41.24,2025-08-02,Online
18415,4260,28.24,2022-11-04,In-Store
18416,4333,13.59,2025-01-11,In-Store
18417,1874,47.44,2025-03-04,Online
18418,2046,30.21,2023-06-15,Online
18419,4282,20.78,2024-10-11,Online
18420,4990,33.56,2021-08-26,In-Store
18421,266,46.11,2023-04-25,Online
18422,310,30.88,2021-04-08,In-Store
18423,272,68.3,2025-03-24,Online
18424,2297,19.84,2025-07-15,Online
18425,3908,14.48,2025-05-11,Online
18426,467,66.83,2025-10-16,Online
18427,3447,17.28,2025-03-28,Online
18428,843,15.61,2022-11-20,In-Store
18429,163,13.1,2024-01-06,Online
18430,2970,19.7,2023-08-05,Online
18431,2961,12.99,2025-06-27,In-Store
18432,1414,10.31,2025-04-26,In-Store
18433,1603,26.31,2025-02-23,In-Store
18434,1755,16.83,2025-11-27,Online
18435,4647,13.74,2023-08-20,Online
18436,4326,15.84,2024-12-23,Online
18437,2633,13.14,2025-04-08,In-Store
18438,4821,36.18,2023-05-15,Online
18439,2902,28.26,2025-06-12,Online
18440,510,17.41,2024-12-15,In-Store
18441,2425,31.9,2024-07-12,In-Store
18442,4459,71.23,2022-05-24,In-Store
18443,3306,49.51,2025-02-08,Online
18444,4759,12.87,2025-05-24,Online
18445,2649,16.53,2023-03-22,In-Store
18446,4558,39.22,2024-08-20,In-Store
18447,3815,49.02,2025-09-20,Online
18448,4092,19.56,2024-01-14,In-Store
18449,4963,89.94,2025-11-09,Online
18450,1509,50.29,2025-01-10,Online
18451,3133,13.75,2024-03-01,In-Store
18452,1265,47.21,2025-06-07,In-Store
18453,4261,15.87,2024-03-14,Online
18454,2925,39.16,2022-03-17,In-Store
18455,865,36.41,2024-07-27,In-Store
18456,2105,17.93,2023-06-17,Online
18457,896,30.24,2023-09-05,Online
18458,2275,35.03,2022-12-20,In-Store
18459,391,25.02,2023-10-23,Online
18460,4829,52.37,2021-02-16,In-Store
18461,2975,37.09,2025-03-08,In-Store
18462,4960,91.7,2021-08-01,In-Store
18463,856,50.99,2024-12-07,In-Store
18464,1912,24.4,2024-04-20,Online
18465,4658,36.58,2024-12-28,Online
18466,3458,17.98,2022-02-14,Online
18467,354,59.44,2023-11-10,Online
18468,4401,56.59,2022-07-27,Online
18469,936,9.31,2021-11-27,In-Store
18470,1294,33.65,2024-04-12,Online
18471,3653,57.9,2024-06-23,Online
18472,3554,39.87,2021-03-19,Online
18473,3294,19.91,2021-10-09,Online
18474,30,25.18,2025-11-18,In-Store
18475,1231,28.56,2022-12-13,In-Store
18476,1710,45.85,2023-09-21,Online
18477,1997,33.33,2023-01-10,Online
18478,373,41.08,2023-12-12,In-Store
18479,3372,33.48,2021-11-23,Online
18480,4446,42.2,2022-06-06,Online
18481,4953,44.11,2024-08-13,Online
18482,3977,15.12,2024-11-26,Online
18483,1003,37.56,2023-07-15,In-Store
18484,2554,36.02,2022-12-09,In-Store
18485,4579,9.11,2021-06-12,Online
18486,337,14.86,2025-08-15,In-Store
18487,1125,30.12,2024-03-30,In-Store
18488,1311,37.54,2022-03-12,In-Store
18489,3031,22.17,2022-06-05,Online
18490,4753,46.27,2025-12-20,In-Store
18491,2403,46.37,2023-07-07,Online
18492,2813,19.79,2021-06-12,Online
18493,3194,20.18,2023-07-18,Online
18494,4247,21.52,2023-11-12,Online
18495,1428,27.42,2024-06-15,Online
18496,3123,19.33,2024-11-16,In-Store
18497,4627,33.95,2022-11-27,Online
18498,4696,42.32,2023-07-10,In-Store
18499,1902,29.15,2025-06-03,In-Store
18500,556,18.05,2021-06-03,Online
18501,4621,26.15,2021-11-25,In-Store
18502,4607,5.0,2025-01-01,In-Store
18503,489,31.09,2024-07-27,Online
18504,407,16.73,2025-10-19,Online
18505,916,12.46,2023-04-08,Online
18506,3225,33.41,2022-06-13,Online
18507,1512,39.81,2023-08-11,Online
18508,1180,20.56,2021-06-06,Online
18509,3982,39.97,2025-10-04,Online
18510,1200,50.78,2025-07-12,Online
18511,4803,24.13,2022-08-04,Online
18512,2181,18.52,2022-07-23,In-Store
18513,2111,27.36,2023-01-04,Online
18514,4716,14.0,2024-10-25,Online
18515,592,16.02,2021-09-03,Online
18516,570,25.28,2025-07-26,Online
18517,2161,20.16,2024-09-04,Online
18518,2928,27.33,2025-08-17,Online
18519,2535,30.19,2021-08-05,Online
18520,4771,8.47,2021-07-23,Online
18521,4970,19.37,2025-06-09,Online
18522,200,22.66,2022-07-01,In-Store
18523,814,11.82,2022-02-25,In-Store
18524,2759,39.85,2024-10-15,In-Store
18525,4744,96.01,2024-12-03,Online
18526,1394,29.15,2024-09-19,Online
18527,1818,13.52,2024-10-07,Online
18528,1136,63.02,2025-09-21,Online
18529,4841,36.67,2023-11-01,Online
18530,754,20.43,2025-10-14,Online
18531,2815,9.37,2022-12-09,In-Store
18532,118,13.38,2024-12-21,Online
18533,2995,31.45,2022-08-06,Online
18534,1959,16.46,2023-03-21,Online
18535,2819,17.48,2023-10-11,Online
18536,404,37.25,2025-02-11,In-Store
18537,452,24.66,2024-03-02,Online
18538,458,41.94,2021-01-02,Online
18539,4159,52.36,2021-08-06,Online
18540,3616,23.42,2024-12-14,In-Store
18541,636,32.08,2024-01-11,In-Store
18542,1575,33.68,2022-02-08,Online
18543,2173,13.87,2024-07-28,Online
18544,496,28.65,2021-08-14,In-Store
18545,4188,34.6,2022-01-10,Online
18546,1800,39.41,2022-01-16,Online
18547,3345,48.55,2021-11-08,Online
18548,3203,17.54,2023-11-04,In-Store
18549,4571,22.04,2023-09-09,In-Store
18550,3701,13.99,2021-08-22,Online
18551,170,36.59,2024-10-04,In-Store
18552,758,23.8,2021-04-18,Online
18553,2212,14.62,2025-09-21,In-Store
18554,463,11.8,2021-02-21,Online
18555,1955,24.17,2021-11-06,Online
18556,4894,24.6,2024-08-10,Online
18557,1018,19.77,2025-09-22,Online
18558,3525,18.71,2023-10-28,Online
18559,1286,11.3,2024-05-04,In-Store
18560,169,55.54,2023-02-01,Online
18561,495,21.56,2023-11-02,Online
18562,520,39.93,2025-11-25,Online
18563,1491,45.15,2021-07-18,Online
18564,4804,9.39,2025-12-06,In-Store
18565,3093,26.81,2021-11-23,Online
18566,608,20.3,2021-06-12,In-Store
18567,355,30.08,2022-04-19,In-Store
18568,4857,30.94,2025-09-08,In-Store
18569,843,40.93,2022-03-01,Online
18570,1342,24.89,2025-01-24,Online
18571,4197,27.82,2024-12-19,Online
18572,2763,34.45,2021-09-25,Online
18573,1118,67.29,2024-09-26,In-Store
18574,3314,23.7,2025-11-26,Online
18575,1847,35.53,2025-06-17,In-Store
18576,2901,44.34,2025-09-17,In-Store
18577,486,22.22,2023-07-27,Online
18578,4386,35.24,2024-11-21,Online
18579,2970,16.2,2025-08-17,In-Store
18580,23,38.51,2024-01-04,In-Store
18581,2788,9.49,2022-07-22,Online
18582,1798,34.85,2025-05-24,Online
18583,4518,83.25,2023-10-16,Online
18584,684,12.66,2024-12-20,In-Store
18585,1662,40.15,2022-04-27,In-Store
18586,3806,79.12,2022-04-13,Online
18587,1111,9.13,2024-04-13,In-Store
18588,1562,35.69,2022-12-20,Online
18589,3840,14.54,2021-11-07,In-Store
18590,3562,19.09,2025-06-17,In-Store
18591,1784,16.67,2023-01-02,Online
18592,2321,56.34,2021-09-04,Online
18593,2751,39.66,2023-06-06,Online
18594,4426,30.2,2021-09-04,Online
18595,3300,27.0,2021-08-04,Online
18596,2954,20.73,2022-12-02,Online
18597,4038,42.21,2021-01-07,Online
18598,1521,64.05,2021-04-16,Online
18599,2209,46.4,2022-12-03,Online
18600,3434,68.36,2025-07-24,Online
18601,2014,13.67,2022-02-03,In-Store
18602,2382,25.36,2025-03-15,In-Store
18603,789,14.58,2023-05-13,In-Store
18604,3033,46.73,2021-02-21,In-Store
18605,3195,62.74,2021-10-16,In-Store
18606,4272,20.65,2023-02-18,In-Store
18607,423,19.94,2022-09-17,In-Store
18608,4486,22.3,2024-09-26,In-Store
18609,425,10.04,2021-06-17,Online
18610,3715,35.58,2025-02-25,Online
18611,2939,26.63,2025-04-14,Online
18612,2026,47.58,2022-09-14,Online
18613,4615,13.3,2025-01-11,In-Store
18614,2269,34.21,2025-07-10,In-Store
18615,125,34.21,2022-05-17,Online
18616,2599,6.31,2025-09-06,In-Store
18617,2659,15.92,2022-01-22,Online
18618,3710,16.48,2025-01-27,Online
18619,1777,39.04,2024-02-10,Online
18620,373,34.02,2024-02-17,In-Store
18621,1734,62.58,2024-04-01,Online
18622,2999,10.29,2025-09-01,In-Store
18623,2711,33.64,2023-04-08,In-Store
18624,4224,23.25,2023-06-24,Online
18625,1341,37.35,2023-02-26,In-Store
18626,2833,62.58,2025-12-01,In-Store
18627,4886,12.03,2025-02-09,Online
18628,1563,34.35,2022-03-10,Online
18629,2172,21.86,2025-01-01,In-Store
18630,4973,87.22,2022-07-09,Online
18631,711,42.35,2022-07-05,Online
18632,2855,104.59,2025-12-23,In-Store
18633,1840,9.96,2023-01-26,In-Store
18634,230,14.82,2024-02-05,Online
18635,3790,10.19,2024-12-02,Online
18636,983,28.94,2022-11-05,In-Store
18637,4450,101.42,2024-09-18,Online
18638,2085,17.22,2023-01-26,In-Store
18639,713,18.04,2023-05-26,Online
18640,1214,27.21,2022-12-02,Online
18641,4148,18.04,2023-08-12,In-Store
18642,1857,28.76,2024-09-06,Online
18643,1264,31.97,2021-04-11,In-Store
18644,1231,41.38,2024-08-18,Online
18645,2909,54.07,2023-04-09,Online
18646,1268,13.51,2025-07-04,In-Store
18647,4680,41.08,2022-09-18,Online
18648,249,31.44,2022-11-17,Online
18649,762,19.19,2023-07-17,Online
18650,2141,25.9,2023-07-11,Online
18651,1032,31.21,2025-06-22,Online
18652,3882,30.6,2024-05-05,Online
18653,4584,25.6,2022-11-04,Online
18654,2989,34.79,2023-12-03,Online
18655,4262,23.63,2025-08-06,In-Store
18656,3986,18.42,2025-04-18,Online
18657,778,19.85,2023-04-22,In-Store
18658,394,14.3,2023-10-07,In-Store
18659,3135,13.58,2024-10-19,Online
18660,4921,20.48,2023-02-05,Online
18661,4143,25.93,2021-05-15,In-Store
18662,3066,11.43,2025-07-12,In-Store
18663,554,32.65,2024-03-09,In-Store
18664,3887,17.81,2025-03-15,In-Store
18665,3410,54.47,2024-12-17,In-Store
18666,4672,26.46,2022-08-03,In-Store
18667,3546,32.83,2025-12-06,Online
18668,517,10.91,2024-05-07,In-Store
18669,3029,17.33,2024-06-19,Online
18670,2013,32.44,2021-05-26,Online
18671,2105,28.18,2022-08-18,Online
18672,3153,14.03,2021-03-13,In-Store
18673,4486,50.53,2023-01-25,Online
18674,3785,23.98,2025-07-21,In-Store
18675,115,16.48,2024-07-11,In-Store
18676,722,19.43,2025-12-25,Online
18677,1801,29.29,2024-09-23,In-Store
18678,3421,22.72,2024-11-04,Online
18679,3160,23.7,2022-10-19,Online
18680,2514,20.42,2024-03-13,Online
18681,2146,16.65,2023-12-14,In-Store
18682,3933,52.34,2025-06-17,Online
18683,479,24.95,2025-12-01,Online
18684,2968,26.34,2022-12-11,Online
18685,4024,7.6,2022-08-20,Online
18686,1355,5.89,2023-08-20,In-Store
18687,1001,31.44,2021-05-04,In-Store
18688,3360,42.41,2023-01-11,Online
18689,864,15.78,2024-09-01,Online
18690,2430,31.91,2021-07-24,Online
18691,4611,30.49,2022-07-14,Online
18692,305,61.9,2022-03-15,In-Store
18693,4542,27.54,2025-07-19,Online
18694,944,40.56,2024-10-24,In-Store
18695,2402,13.58,2025-11-27,In-Store
18696,652,15.08,2024-06-11,Online
18697,3549,20.03,2022-08-05,Online
18698,4986,27.65,2021-03-18,In-Store
18699,1508,26.47,2021-03-12,In-Store
18700,4623,21.62,2022-06-10,Online
18701,3645,67.91,2022-11-18,Online
18702,4830,10.58,2024-06-04,Online
18703,3351,28.5,2024-11-09,Online
18704,3406,30.04,2024-12-15,In-Store
18705,4717,45.39,2023-09-09,Online
18706,3633,23.87,2024-09-14,In-Store
18707,4227,46.21,2023-07-07,Online
18708,1418,20.76,2021-08-21,In-Store
18709,830,30.69,2024-06-25,Online
18710,3195,35.65,2025-12-18,Online
18711,1248,25.86,2023-07-22,Online
18712,2144,28.94,2022-05-22,Online
18713,4268,16.73,2024-10-10,Online
18714,3143,16.25,2024-11-17,Online
18715,4718,21.49,2025-03-12,In-Store
18716,1759,11.11,2021-10-28,In-Store
18717,1398,20.21,2022-09-22,Online
18718,1058,32.43,2022-05-24,Online
18719,4891,19.18,2022-10-05,Online
18720,2143,19.72,2024-11-22,In-Store
18721,4601,13.51,2021-02-07,Online
18722,1710,13.87,2021-10-19,Online
18723,1434,89.64,2022-02-19,In-Store
18724,3837,16.75,2024-01-10,Online
18725,3076,15.62,2023-10-08,In-Store
18726,2617,54.76,2021-03-06,Online
18727,2190,24.35,2021-09-17,Online
18728,2316,17.94,2025-11-06,In-Store
18729,4154,28.47,2024-08-08,Online
18730,750,43.52,2024-07-20,Online
18731,258,12.66,2025-06-21,In-Store
18732,33,22.82,2021-10-23,Online
18733,2466,22.94,2024-11-07,Online
18734,4067,101.89,2025-05-10,In-Store
18735,3347,15.81,2022-03-12,Online
18736,4958,39.78,2025-12-16,Online
18737,3033,51.85,2023-02-22,In-Store
18738,2542,34.86,2025-02-26,Online
18739,2901,34.51,2025-03-27,Online
18740,4397,68.45,2024-02-06,Online
18741,80,15.59,2024-01-03,Online
18742,2317,21.46,2025-06-04,In-Store
18743,2051,12.72,2025-01-23,Online
18744,4763,17.07,2025-07-27,Online
18745,928,24.72,2023-03-10,In-Store
18746,129,38.49,2025-01-04,Online
18747,3145,54.39,2023-02-26,Online
18748,3119,12.15,2025-11-08,In-Store
18749,1588,35.11,2023-05-23,In-Store
18750,2689,27.5,2024-07-06,In-Store
18751,2975,15.18,2024-02-18,Online
18752,1753,8.75,2023-12-16,Online
18753,2101,76.86,2025-03-23,Online
18754,699,40.52,2023-11-14,In-Store
18755,3838,37.08,2022-07-28,Online
18756,1940,20.4,2022-08-16,In-Store
18757,3220,33.98,2023-04-06,In-Store
18758,2134,25.99,2024-09-10,In-Store
18759,799,24.92,2022-07-23,Online
18760,3509,82.93,2024-12-04,In-Store
18761,2081,34.08,2024-03-20,In-Store
18762,917,13.62,2021-08-14,In-Store
18763,4670,46.48,2025-10-24,Online
18764,4455,15.68,2021-04-20,In-Store
18765,3631,19.24,2023-07-17,In-Store
18766,2869,51.72,2024-07-13,Online
18767,3120,17.77,2023-08-25,In-Store
18768,1787,18.95,2022-03-10,Online
18769,1300,37.98,2023-05-13,Online
18770,2953,12.89,2022-07-21,Online
18771,3691,17.83,2022-05-24,Online
18772,2467,48.52,2025-06-03,Online
18773,4465,45.75,2024-11-16,Online
18774,1935,14.86,2022-06-21,In-Store
18775,1872,33.76,2023-03-10,Online
18776,2128,24.94,2024-07-07,In-Store
18777,3524,39.71,2025-04-28,In-Store
18778,137,12.3,2025-12-17,In-Store
18779,1754,19.13,2023-05-21,In-Store
18780,3704,23.17,2023-10-28,Online
18781,2762,32.65,2025-01-27,In-Store
18782,1549,33.76,2025-07-19,Online
18783,3277,34.42,2021-07-02,Online
18784,4494,43.57,2023-10-18,In-Store
18785,2520,28.03,2024-09-11,Online
18786,3688,17.52,2025-09-27,In-Store
18787,980,36.31,2021-03-24,Online
18788,2353,23.2,2025-05-23,Online
18789,1450,80.19,2025-07-20,Online
18790,4968,28.06,2025-12-09,Online
18791,1080,27.42,2023-07-05,In-Store
18792,4733,18.12,2024-04-23,In-Store
18793,2039,20.16,2025-08-22,Online
18794,2484,22.81,2023-02-23,In-Store
18795,2614,27.78,2021-04-05,In-Store
18796,1190,9.5,2021-05-01,In-Store
18797,1174,47.42,2021-03-16,In-Store
18798,1869,30.61,2025-05-18,In-Store
18799,3714,24.65,2024-01-03,Online
18800,3510,16.84,2024-01-14,In-Store
18801,4986,13.87,2024-01-25,Online
18802,439,55.58,2022-11-03,Online
18803,3784,20.97,2023-11-19,Online
18804,966,35.26,2022-09-17,Online
18805,2554,26.91,2024-03-22,Online
18806,973,25.89,2023-03-27,Online
18807,4683,18.06,2025-12-23,In-Store
18808,2530,33.34,2022-09-10,In-Store
18809,2332,13.47,2021-10-02,In-Store
18810,1533,42.45,2024-09-20,Online
18811,2233,63.54,2023-11-19,Online
18812,552,14.59,2024-05-11,Online
18813,3418,32.9,2024-03-13,Online
18814,2840,16.11,2021-07-18,Online
18815,502,24.45,2022-06-19,In-Store
18816,514,29.7,2024-05-19,In-Store
18817,1459,22.81,2025-04-16,Online
18818,2354,10.42,2025-01-11,In-Store
18819,1100,71.5,2021-07-16,In-Store
18820,647,34.38,2025-10-15,In-Store
18821,483,11.92,2024-03-16,In-Store
18822,1524,13.53,2021-11-26,In-Store
18823,3137,24.7,2024-03-17,In-Store
18824,3388,69.34,2021-06-16,Online
18825,1411,52.24,2021-03-21,Online
18826,2191,45.49,2023-09-15,Online
18827,3134,25.62,2021-03-27,Online
18828,1787,28.44,2022-07-23,In-Store
18829,4901,12.72,2021-06-13,In-Store
18830,3463,16.58,2021-12-04,In-Store
18831,2882,40.64,2022-05-05,Online
18832,2483,22.49,2024-06-14,Online
18833,2452,15.02,2022-12-20,Online
18834,1453,20.63,2023-11-10,In-Store
18835,389,24.92,2025-06-24,Online
18836,4177,26.47,2025-07-05,Online
18837,4518,37.45,2024-01-24,Online
18838,4879,60.46,2023-09-21,In-Store
18839,2014,20.51,2025-06-28,In-Store
18840,4726,39.35,2022-09-08,In-Store
18841,3516,57.06,2023-11-11,Online
18842,2110,42.2,2023-07-06,In-Store
18843,4593,31.83,2025-05-17,In-Store
18844,4844,36.73,2024-09-27,Online
18845,2667,32.09,2024-04-07,Online
18846,3886,48.66,2025-02-18,In-Store
18847,3871,7.19,2022-03-05,Online
18848,3028,11.46,2023-12-16,In-Store
18849,2113,22.8,2022-08-16,In-Store
18850,664,52.27,2022-11-12,Online
18851,4987,28.5,2024-12-28,Online
18852,360,24.83,2024-01-16,Online
18853,667,37.48,2023-10-16,Online
18854,1861,27.73,2023-10-03,In-Store
18855,1985,50.35,2022-04-15,Online
18856,1327,43.11,2024-11-23,Online
18857,394,49.69,2022-12-06,In-Store
18858,4485,7.09,2023-01-26,In-Store
18859,2563,40.28,2022-05-08,In-Store
18860,4852,17.79,2023-10-01,In-Store
18861,4377,24.37,2023-01-22,In-Store
18862,2462,9.32,2021-01-23,In-Store
18863,1934,13.51,2025-07-10,In-Store
18864,1258,22.07,2023-07-04,In-Store
18865,4969,40.04,2023-10-26,Online
18866,3009,50.88,2025-05-23,Online
18867,4193,19.82,2023-01-16,In-Store
18868,4931,80.05,2023-06-18,Online
18869,1106,17.52,2024-12-18,In-Store
18870,4624,5.98,2021-12-05,Online
18871,3959,72.01,2021-12-04,Online
18872,2260,20.25,2024-03-23,Online
18873,4739,35.31,2021-08-15,Online
18874,2941,44.9,2022-11-17,Online
18875,1967,40.41,2024-08-10,In-Store
18876,786,207.58,2022-05-22,Online
18877,3635,19.46,2025-10-28,Online
18878,3856,47.77,2022-09-13,Online
18879,1023,16.96,2024-10-04,In-Store
18880,1848,34.92,2022-05-01,Online
18881,276,29.0,2024-01-05,Online
18882,2779,18.2,2023-06-07,Online
18883,2989,50.81,2023-10-16,Online
18884,4230,27.95,2022-07-11,Online
18885,131,22.58,2022-07-23,Online
18886,591,13.47,2024-11-16,Online
18887,158,30.07,2022-10-09,Online
18888,4719,39.76,2022-06-04,In-Store
18889,2562,16.56,2024-10-26,In-Store
18890,1213,8.11,2022-09-13,Online
18891,101,14.66,2024-11-27,Online
18892,484,9.64,2023-12-20,In-Store
18893,3604,14.57,2021-12-04,Online
18894,2388,49.07,2024-02-03,Online
18895,3667,29.71,2021-11-23,Online
18896,1314,17.4,2025-10-04,In-Store
18897,2186,28.2,2025-04-28,In-Store
18898,3114,13.57,2024-07-18,Online
18899,1051,13.76,2025-06-18,In-Store
18900,1433,62.95,2023-03-24,Online
18901,699,11.67,2025-02-24,Online
18902,3559,19.57,2023-09-23,Online
18903,2903,19.66,2021-04-25,In-Store
18904,2211,5.17,2023-01-12,In-Store
18905,2826,49.93,2021-01-17,Online
18906,836,79.73,2023-10-12,In-Store
18907,4046,23.95,2021-03-20,In-Store
18908,3765,35.91,2021-06-19,Online
18909,898,30.08,2025-05-31,In-Store
18910,4414,74.69,2023-02-03,Online
18911,1967,25.62,2023-04-23,Online
18912,2302,21.86,2022-08-01,Online
18913,2652,13.08,2022-07-05,In-Store
18914,3948,17.74,2023-03-01,In-Store
18915,805,65.42,2021-12-23,Online
18916,1313,21.41,2024-12-05,Online
18917,4685,26.27,2022-03-20,In-Store
18918,4690,9.24,2022-05-19,Online
18919,4027,16.82,2022-06-09,Online
18920,829,17.46,2021-11-04,In-Store
18921,2968,65.46,2023-08-14,In-Store
18922,2219,14.53,2023-10-14,In-Store
18923,405,45.29,2021-05-14,In-Store
18924,380,28.54,2023-04-19,Online
18925,4274,21.49,2023-06-19,In-Store
18926,450,17.52,2023-11-04,Online
18927,1349,26.04,2023-08-13,Online
18928,738,10.75,2023-02-08,Online
18929,2863,22.65,2022-11-23,In-Store
18930,3787,14.2,2024-11-04,In-Store
18931,1314,29.95,2023-04-20,Online
18932,3898,16.82,2025-05-07,Online
18933,862,38.08,2023-11-11,In-Store
18934,1771,31.84,2023-12-09,Online
18935,1195,26.49,2022-09-13,In-Store
18936,2258,10.45,2025-11-27,In-Store
18937,4913,30.18,2024-09-07,Online
18938,3679,75.56,2021-08-07,In-Store
18939,1020,23.86,2021-02-20,In-Store
18940,4834,54.88,2023-08-11,In-Store
18941,3401,38.9,2023-09-18,Online
18942,2257,13.38,2022-12-03,Online
18943,4582,26.95,2021-10-19,Online
18944,3799,19.93,2022-01-22,In-Store
18945,3640,60.54,2023-12-19,In-Store
18946,995,20.15,2025-08-11,Online
18947,634,25.5,2025-03-08,Online
18948,4321,5.38,2023-12-14,Online
18949,3394,35.06,2025-05-19,In-Store
18950,4065,23.98,2023-11-28,Online
18951,3812,23.57,2025-08-20,Online
18952,4503,17.57,2024-05-01,Online
18953,1865,57.15,2022-08-22,Online
18954,1739,35.86,2023-05-10,Online
18955,1162,22.87,2024-11-07,Online
18956,528,15.38,2022-10-08,In-Store
18957,2405,31.51,2022-03-07,Online
18958,2484,28.53,2022-10-13,Online
18959,568,10.84,2022-08-26,Online
18960,3003,104.25,2021-01-14,Online
18961,1802,16.82,2025-12-12,Online
18962,2268,9.05,2023-08-12,In-Store
18963,2548,56.83,2025-01-26,Online
18964,1550,28.76,2022-11-07,Online
18965,3423,39.94,2023-06-14,Online
18966,2547,17.24,2024-01-21,Online
18967,2196,115.69,2023-12-03,Online
18968,2043,22.09,2024-08-31,Online
18969,121,32.24,2023-07-26,Online
18970,3839,33.05,2024-06-15,Online
18971,4835,124.54,2023-12-17,In-Store
18972,646,12.74,2025-07-17,In-Store
18973,1442,18.61,2025-04-06,Online
18974,4223,86.3,2024-05-05,Online
18975,3543,12.47,2024-11-16,In-Store
18976,1559,16.87,2021-07-22,Online
